learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
1508.0,1.0,1.6603204939100476E-7,1508.0,0.5541333333333334,0.03212494762287971,0.75,0.0,0.5774562989752863,3.0,0.0,1.0,0.015665796344647584,1508.0,663528.0
3016.0,1.640625,3.325722839993735E-7,3016.0,0.5882352941176471,0.05086684769367533,0.68,0.0,0.6208508648901355,2.125,0.0,1.0,-0.23733333333333334,3016.0,1004888.0
4524.0,2.125,5.061842320072981E-7,4524.0,0.5024801587301587,0.04041823855067511,0.72,0.0,0.4541039339485187,2.5714285714285716,0.0,1.0,-0.11408970976253323,4524.0,1385480.0
6032.0,2.59375,7.157230801466438E-7,6032.0,0.41735966735966734,0.02512266471733171,0.74,0.0,0.5002666666666666,2.8461538461538463,0.0,1.0,-0.040690112806901324,6032.0,1727928.0
7540.0,3.0,9.304517233330342E-7,7540.0,0.5564692982456141,0.04359995339613648,0.77,0.06199021207177854,0.5176715176715176,3.1666666666666665,0.2041241452319315,1.0,0.0696351931330474,7540.0,2043144.0
9048.0,3.359375,1.1525056066198481E-6,9048.0,0.5379163713678242,0.06060656717579854,0.83,0.0,0.38787375415282394,4.882352941176471,0.0,1.0,0.305571106094808,9048.0,2388432.0
10556.0,3.71875,1.4056235603574249E-6,10556.0,0.37601626016260165,0.02765771016014934,0.82,0.0,0.5093240093240093,4.555555555555555,0.0,1.0,0.2686374133949191,10556.0,2722560.0
12064.0,4.09375,1.706350724109345E-6,12064.0,0.4901185770750988,0.04598123428877787,0.77,0.04485049833887012,0.4987316083206494,3.347826086956522,0.20715599950520244,0.987012987012987,0.06700739744451918,12064.0,3099872.0
13572.0,4.609375,2.1707979936359657E-6,13572.0,0.45337301587301587,0.030375356151733424,0.72,0.0,0.40767927724449465,2.5714285714285716,0.0,1.0,-0.13879532514234352,13572.0,3481808.0
15080.0,5.09375,2.6481649385661716E-6,15080.0,0.5545738045738046,0.03912671971810372,0.74,0.0,0.4782608695652174,2.8461538461538463,0.0,1.0,-0.052281266774020424,15080.0,3809544.0
16588.0,5.546875,3.1360764923091566E-6,16588.0,0.4593128390596745,0.03240007060346817,0.79,0.0,0.48615384615384616,3.761904761904762,0.0,1.0,0.14891766430491113,16588.0,4162224.0
18096.0,5.96875,3.6316818376589154E-6,18096.0,0.4740165128703254,0.029750744444331456,0.71,0.0,0.4968814968814969,2.4482758620689653,0.0,1.0,-0.17796632996633002,18096.0,4541032.0
19604.0,6.421875,4.205106718776127E-6,19604.0,0.40204942736588306,0.024148279882376833,0.79,0.0,0.4008438818565401,3.761904761904762,0.0,1.0,0.14570657812824253,19604.0,4891712.0
21112.0,6.890625,4.843628266826272E-6,21112.0,0.5031185031185031,0.045867733513023534,0.74,0.0,0.4890723652258378,2.8461538461538463,0.0,1.0,-0.05519415609381022,21112.0,5265464.0
22620.0,7.359375,5.527941781717042E-6,22620.0,0.4647092038396386,0.05151674978334492,0.76,-0.019541206457094038,0.496,3.347826086956522,0.0,0.987012987012987,0.030744509908944916,22620.0,5643080.0
24128.0,7.828125,6.2592346997310715E-6,24128.0,0.37396794560466246,0.023739988012342117,0.71,0.0,0.3720252549781447,2.4482758620689653,0.0,1.0,-0.1714582286957979,24128.0,6030488.0
25636.0,8.3125,7.060262594475514E-6,25636.0,0.45394736842105265,0.022743693021921307,0.76,0.0,0.4850367024280068,3.1666666666666665,0.0,1.0,0.03092770515041741,25636.0,6392464.0
27144.0,8.828125,7.966168793953127E-6,27144.0,0.5290666666666667,0.051254159728330806,0.75,0.0,0.5712719298245614,3.0,0.0,1.0,-0.007123775601068696,27144.0,6791280.0
28652.0,9.375,8.973067063683022E-6,28652.0,0.4544956140350877,0.029380072958960946,0.75,-0.01957585644371906,0.5301455301455301,3.1666666666666665,0.0,0.9868421052631579,-0.009299704100324286,28652.0,7117048.0
30160.0,9.984375,1.014679893463229E-5,30160.0,0.38637733574442434,0.016231466999646504,0.79,0.0,0.5303030303030303,3.761904761904762,0.0,1.0,0.15619504396482817,30160.0,7445376.0
30162.0,10.21875,1.0598187703484047E-5,30162.0,0.3956876456876457,0.017093354480706147,0.78,0.0,0.5303030303030303,3.5454545454545454,0.0,1.0,0.11607299853470088,30162.0,7444608.0
