learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
1508.0,0.109375,4.912079829308722E-11,1508.0,0.5533333333333333,-0.015733333333333377,0.67,0.10810810810810793,0.5479204339963833,3.0,0.5017303392593807,0.7866666666666666,-0.29932114882506505,1508.0,1736.0
3016.0,0.15625,7.01725689901246E-11,3016.0,0.4641544117647059,-0.05055147058823528,0.53,-0.07110300820419327,0.4640018700327256,2.125,0.4265973442458908,0.6470588235294118,-0.8173333333333335,3016.0,1736.0
4524.0,0.203125,9.122433968716199E-11,4524.0,0.42956349206349204,-0.1579861111111111,0.54,-0.1408730158730158,0.4587178241864983,2.5714285714285716,0.3486083443891982,0.6805555555555556,-0.8302902374670186,4524.0,1736.0
6032.0,0.234375,1.0525885348518691E-10,6032.0,0.5774428274428275,0.05925155925155923,0.67,0.15297741273100615,0.5666666666666667,2.8461538461538463,0.5442956882594205,0.7702702702702703,-0.3208759124087592,6032.0,1736.0
7540.0,0.265625,1.1929336728321182E-10,7540.0,0.4857456140350877,-0.14309210526315785,0.63,-0.028921023359288315,0.4417879417879418,3.1666666666666665,0.3987370412567353,0.7631578947368421,-0.49667381974248903,7540.0,1736.0
9048.0,0.296875,1.3332788108123674E-10,9048.0,0.5038979447200567,-0.19560595322466334,0.72,0.007795889440113323,0.4601328903654485,4.882352941176471,0.3830201886565479,0.8313253012048193,-0.14376523702031613,9048.0,1736.0
10556.0,0.3125,1.403451379802492E-10,10556.0,0.45799457994579945,-0.2682926829268293,0.68,-0.08401084010840044,0.5402097902097902,4.555555555555555,0.2990499863048703,0.8048780487804879,-0.30020015396458777,10556.0,1736.0
12064.0,0.34375,1.5437965177827413E-10,12064.0,0.435347261434218,-0.225296442687747,0.6,-0.12930547713156393,0.4672754946727549,3.347826086956522,0.31073399925780365,0.7402597402597403,-0.6225958305312712,12064.0,1736.0
13572.0,0.375,1.6841416557629904E-10,13572.0,0.40476190476190477,-0.19047619047619047,0.52,-0.1904761904761904,0.35064935064935066,2.5714285714285716,0.3086066999241838,0.6666666666666666,-0.9522205573868744,13572.0,1736.0
15080.0,0.390625,1.7543142247531151E-10,15080.0,0.487006237006237,-0.1143451143451143,0.61,-0.026315789473683935,0.5482778091473743,2.8461538461538463,0.4141469202078793,0.7432432432432432,-0.5784219001610307,15080.0,1736.0
16588.0,0.421875,1.8946593627333643E-10,16588.0,0.48131404460518384,-0.1654611211573237,0.65,-0.036729857819905454,0.42857142857142855,3.761904761904762,0.38350560900701736,0.7721518987341772,-0.41847055949181494,16588.0,1736.0
18096.0,0.4375,1.964831931723489E-10,18096.0,0.5072850898494414,-0.024283632831471613,0.59,0.014423076923076934,0.5514553014553014,2.4482758620689653,0.46749619836234424,0.704225352112676,-0.6654006734006734,18096.0,1736.0
19604.0,0.453125,2.0350045007136137E-10,19604.0,0.4035563592525618,-0.325497287522604,0.61,-0.1963190184049086,0.39722724532851117,3.761904761904762,0.19017456528224097,0.759493670886076,-0.5865449263332642,19604.0,1736.0
21112.0,0.46875,2.1051770697037384E-10,21112.0,0.5389812889812889,-0.029625779625779614,0.65,0.07894736842105297,0.5143273433705683,2.8461538461538463,0.4868328635232394,0.7702702702702703,-0.4204536716647444,21112.0,1736.0
22620.0,0.5,2.2455222076839876E-10,22620.0,0.5200451722190853,-0.08469791078486733,0.66,0.040090344438170805,0.52,3.347826086956522,0.4508602731264771,0.7792207792207793,-0.3731119442956613,22620.0,1736.0
24128.0,0.515625,2.3156947766741123E-10,24128.0,0.44147644487615345,-0.12821758135017003,0.54,-0.11704711024769282,0.4171928120446819,2.4482758620689653,0.37399695868987537,0.676056338028169,-0.8581751213795411,24128.0,1736.0
25636.0,0.53125,2.385867345664237E-10,25636.0,0.4451754385964912,-0.18092105263157898,0.59,-0.10810810810810854,0.435347261434218,3.1666666666666665,0.34729531394437113,0.7236842105263158,-0.6554985037013704,25636.0,1736.0
27144.0,0.546875,2.4560399146543617E-10,27144.0,0.49333333333333335,-0.10453333333333337,0.62,-0.013333333333333345,0.5,3.0,0.42332020977033447,0.7466666666666667,-0.5308281389136245,27144.0,1736.0
28652.0,0.5625,2.5262124836444864E-10,28652.0,0.4309210526315789,-0.23026315789473684,0.59,-0.1401557285873196,0.44854469854469853,3.1666666666666665,0.30348848933344197,0.7368421052631579,-0.6552515147245319,28652.0,1736.0
30160.0,0.578125,2.596385052634611E-10,30160.0,0.4321880650994575,-0.20614828209764924,0.6,-0.1267605633802818,0.44638694638694637,3.761904761904762,0.32105161742128724,0.7215189873417721,-0.6072475353050896,30160.0,1736.0
30162.0,0.578125,2.596385052634611E-10,30162.0,0.42715617715617715,-0.2121212121212121,0.59,-0.138888888888889,0.44638694638694637,3.5454545454545454,0.3128931093873719,0.717948717948718,-0.6473185027307851,30162.0,1736.0
