learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
1508.0,0.15625,1.2935035758548313E-10,1508.0,0.832,0.3152444670940198,0.8,0.3442622950819675,0.8131404460518384,3.0,0.5542562584220407,0.96,0.21253263707571823,1508.0,3200.0
3016.0,0.21875,1.8109050061967638E-10,3016.0,0.8092830882352942,0.27224797028370495,0.72,0.2440604751619871,0.8186068256194483,2.125,0.5104604322973294,0.9264705882352942,-0.08266666666666693,3016.0,3200.0
4524.0,0.265625,2.198956078953213E-10,4524.0,0.7703373015873016,0.2732185539062078,0.75,0.2586002372479242,0.7717338513841671,2.5714285714285716,0.5156287578025647,0.9305555555555556,0.005277044854881141,4524.0,3200.0
6032.0,0.28125,2.3283064365386963E-10,6032.0,0.8414760914760915,0.34240607404499385,0.79,0.34863523573200983,0.8048,2.8461538461538463,0.572226203037599,0.9459459459459459,0.15944260119442602,6032.0,3200.0
7540.0,0.3125,2.5870071517096627E-10,7540.0,0.9216008771929824,0.38884577302464285,0.83,0.42799461641991915,0.8471933471933472,3.1666666666666665,0.6042611843792123,0.9736842105263158,0.31233905579399135,7540.0,3200.0
9048.0,0.34375,2.845707866880629E-10,9048.0,0.7739192062367115,0.26780700238427235,0.83,0.27966101694915235,0.8380398671096345,4.882352941176471,0.5257373075149901,0.9397590361445783,0.305571106094808,9048.0,3200.0
10556.0,0.375,3.1044085820515954E-10,10556.0,0.8915989159891599,0.47138146031597844,0.84,0.43342776203965994,0.8076923076923077,4.555555555555555,0.6762522260005742,0.9146341463414634,0.3498999230177059,10556.0,3200.0
12064.0,0.40625,3.363109297222562E-10,12064.0,0.8769057029926595,0.34791583396483916,0.82,0.37802349689011727,0.8381532217148655,3.347826086956522,0.5781647007825218,0.961038961038961,0.2698318762609278,12064.0,3200.0
13572.0,0.4375,3.621810012393528E-10,13572.0,0.8606150793650794,0.32319680895717073,0.78,0.338942307692308,0.8701298701298701,2.5714285714285716,0.5550096524257162,0.9583333333333334,0.10523224453101598,13572.0,3200.0
15080.0,0.453125,3.7511603699790113E-10,15080.0,0.747920997920998,0.19410005605223968,0.74,0.15584415584415565,0.7769621682665161,2.8461538461538463,0.42345475474238015,0.9324324324324325,-0.052281266774020424,15080.0,3200.0
16588.0,0.484375,4.0098610851499777E-10,16588.0,0.7474382157926461,0.282891283695849,0.8,0.2695398100803506,0.8685714285714285,3.761904761904762,0.5173307482395967,0.9367088607594937,0.18944539457610587,16588.0,3200.0
18096.0,0.515625,4.268561800320944E-10,18096.0,0.8207867897037396,0.22182267864065675,0.75,0.22744128553770085,0.8788981288981289,2.4482758620689653,0.4484066010269973,0.971830985915493,-0.0154882154882154,18096.0,3200.0
19604.0,0.53125,4.397912157906427E-10,19604.0,0.7040385774562989,0.1781845271739132,0.75,0.10586552217453492,0.6901748040988547,3.761904761904762,0.4137480662513153,0.8987341772151899,-0.017015978418759056,19604.0,3200.0
21112.0,0.546875,4.5272625154919104E-10,21112.0,0.8518711018711018,0.27138632026524945,0.77,0.2647058823529414,0.8523555123846528,2.8461538461538463,0.5046560756374133,0.9459459459459459,0.06655901576316799,21112.0,3200.0
22620.0,0.578125,4.785963230662876E-10,22620.0,0.9062676453980801,0.4153422009007124,0.82,0.42122186495176844,0.8592,3.347826086956522,0.6376127129907018,0.935064935064935,0.27305838243170844,22620.0,3200.0
24128.0,0.59375,4.915313588248359E-10,24128.0,0.8164157357940748,0.31910757908523313,0.79,0.3674698795180723,0.879553181155901,2.4482758620689653,0.5531489615614785,0.9859154929577465,0.15170266197890522,24128.0,3200.0
25636.0,0.625,5.174014303419325E-10,25636.0,0.7966008771929824,0.2503358342423686,0.79,0.26778242677824293,0.7967250141163185,3.1666666666666665,0.4900322223562124,0.9605263157894737,0.15206174200661535,25636.0,3200.0
27144.0,0.640625,5.303364661004808E-10,27144.0,0.7813333333333333,0.30881727721495805,0.8,0.3442622950819675,0.7637061403508771,3.0,0.5542562584220407,0.96,0.1943009795191452,27144.0,3200.0
28652.0,0.65625,5.432715018590291E-10,28652.0,0.7927631578947368,0.2321000747901566,0.72,0.1336633663366337,0.7858627858627859,3.1666666666666665,0.46594555814804667,0.868421052631579,-0.1304156685923633,28652.0,3200.0
30160.0,0.6875,5.691415733761257E-10,30160.0,0.8848704038577456,0.25530943828008745,0.83,0.30555555555555547,0.8892773892773893,3.761904761904762,0.4848519096815858,0.9873417721518988,0.31691979749533683,30160.0,3200.0
30162.0,0.6875,5.691415733761257E-10,30162.0,0.8898601398601399,0.2881310890211565,0.83,0.3441358024691356,0.8892773892773893,3.5454545454545454,0.5188745216627708,0.9871794871794872,0.3169654988677232,30162.0,3200.0
