time,Disclosure Risk
100,0.07608695652173914
200,0.07608695652173914
300,0.07608695652173914
400,0.021220159151193633
500,0.018404907975460124
600,0.017241379310344827
700,0.01687116564417178
800,0.01687116564417178
900,0.01687116564417178
1000,0.012987012987012988
1100,0.012987012987012988
1200,0.011343804537521814
1300,0.011343804537521814
1400,0.011343804537521814
1500,0.009859154929577466
1600,0.009708737864077669
1700,0.011056511056511056
1800,0.018425460636515914
1900,0.018756698821007504
2000,0.018756698821007504
2100,0.017299375300336376
2200,0.021431828545371637
2300,0.025516937967443906
2400,0.025516937967443906
2500,0.023618895116092876
2600,0.02923076923076923
2700,0.02926829268292683
2800,0.02840704782452355
2900,0.027864855451062348
3000,0.027796610169491524
3100,0.026834788231490464
3200,0.026834788231490464
3300,0.025462261291300393
3400,0.02562574493444577
3500,0.02562574493444577
3600,0.024604072398190045
3700,0.024604072398190045
3800,0.02403592181722134
3900,0.029238266222108233
4000,0.03160270880361174
4100,0.03154495777446597
4200,0.030680728667305847
4300,0.030680728667305847
4400,0.02955889040472942
4500,0.029137010676156583
4600,0.02900461437046803
4700,0.02900461437046803
4800,0.02900461437046803
4900,0.027967681789931635
5000,0.02763104429093864
5100,0.02763104429093864
5200,0.02763104429093864
5300,0.026230135937200843
5400,0.026735982176011884
5500,0.026735982176011884
5600,0.02615911961031932
5700,0.02615911961031932
5800,0.026270307639128933
5900,0.026208304969366915
6000,0.02621848739495798
6100,0.02621848739495798
6200,0.025645213982358705
6300,0.025406013828589806
6400,0.02527246880429632
6500,0.02501942501942502
6600,0.024905087319665908
6700,0.025261584454409566
6800,0.025196383577886467
6900,0.025135969425253566
7000,0.025135969425253566
7100,0.024435289103565846
7200,0.024071239738416586
7300,0.024071239738416586
7400,0.02464932588860139
7500,0.024551463644948063
7600,0.024435590969455512
7700,0.024435590969455512
7800,0.026028978074112065
7900,0.026635932897938277
8000,0.0263091641490433
8100,0.026006191950464396
8200,0.025943686216648224
8300,0.025765678172095283
8400,0.025765678172095283
8500,0.025182395857848906
8600,0.02526439482961222
8700,0.02526439482961222
8800,0.02526439482961222
8900,0.02927927927927928
9000,0.02920443101711984
9100,0.029272587212501377
9200,0.029272587212501377
9300,0.029272587212501377
9400,0.029272587212501377
9500,0.02823305487998308
9600,0.02823305487998308
9700,0.027728918779099845
9800,0.027728918779099845
9900,0.02859163467367145
10000,0.028522818254603684
10100,0.028522818254603684
10200,0.028219042920572274
10300,0.027972027972027972
10400,0.027972027972027972
10500,0.02771141901576684
10600,0.02768791627021884
10700,0.027510834746561144
10800,0.027510834746561144
10900,0.0271070404292719
11000,0.026900905846829536
11100,0.02680599727396638
11200,0.02680599727396638
11300,0.026540790879943
11400,0.026540790879943
11500,0.026540790879943
11600,0.025780306949474047
11700,0.025816965434428338
11800,0.027711459754433832
11900,0.027443387490529506
12000,0.027540599363803785
12100,0.027540599363803785
12200,0.028201344482702083
12300,0.028201344482702083
12400,0.028201344482702083
12500,0.027782238638188534
