time,SSE unbounded Info Loss
9400,1269118010.6011832
9500,1287512474.7549493
9600,1304432529.5302758
9700,1326449909.623301
9800,1344057287.7272446
9900,1363406677.5815494
10000,1381110782.286848
10100,1392662188.3927748
10200,1410789980.7908204
10300,1429964951.3529203
10400,1448260964.9601402
10500,1500279415.3722363
10600,1515696605.3807628
10700,1532902666.209252
10800,1550307457.3346882
10900,1559489929.6742458
11000,1574865639.3725781
11100,1597713324.641933
11200,1619399470.462318
11300,1645912095.0251195
11400,1665187162.9293478
11500,1685390843.564314
11600,1707086331.7242148
11700,1715680892.8321114
11800,1734272557.6705744
11900,1755038540.5307932
12000,1775148553.5033677
12100,1796605200.425873
12200,1817964139.580556
12300,1837510142.730064
12400,1856031484.4229484
12500,1863077529.7022974
12600,1882531608.2118695
12700,1898796332.9699686
12800,1917164384.404528
12900,1934412537.4938428
13000,1953900461.2280881
13100,1970832341.6713178
13200,1988808542.1020784
13300,2004941434.2346148
13400,2026292324.3776703
13500,2044986159.0327196
13600,2062732408.294368
13700,2077929781.8920753
13800,2094417219.8237298
13900,2114446181.1894553
14000,2137252607.2968113
14100,2150823191.708545
14200,2168817984.0414457
14300,2190395713.0889482
14400,2209344306.1295543
14500,2244333186.2691526
14600,2264396774.8330984
14700,2286075155.289997
14800,2303832545.8461466
14900,2314386342.4057083
15000,2332647197.5916142
15100,2352540052.4965773
15200,2369696396.389936
15300,2387284066.1784945
15400,2406371557.32605
15500,2425233975.669578
15600,2445049886.213743
15700,2461030456.2405796
15800,2482707815.303024
15900,2500117594.9495654
16000,2518927747.4621534
16100,2588865425.7936974
16200,2608942771.33134
16300,2629566251.307028
16400,2647750681.2121434
16500,2663012982.3483863
16600,2682991449.0858
16700,2700998683.94101
16800,2722915346.6487193
16900,2734602988.0817857
17000,2753949693.626528
17100,2772641107.39715
17200,2792234337.65294
17300,2813274126.174917
17400,2835774478.019353
17500,2851447390.186981
17600,2870608616.383933
17700,2888226005.3310895
17800,2908218206.1104417
17900,2927127440.576582
18000,2946330658.434744
18100,2953735703.055659
18200,2972609113.259824
18300,2991622656.7725267
18400,3008997739.5081205
18500,3053406540.0505743
18600,3074491950.9477453
18700,3094364678.977721
18800,3114307869.891482
18900,3126954822.865811
19000,3149070056.734832
19100,3167970646.637794
19200,3185308906.5920124
19300,3192081143.524912
19400,3208644033.7235546
19500,3229378709.450335
19600,3246798069.7198563
19700,3260261987.0146747
19800,3280171218.340141
19900,3299835406.011132
20000,3320007773.4591527
20100,3329039592.8113174
20200,3348213679.7654867
20300,3367482061.640548
20400,3386572551.196665
20500,3487627835.6621537
20600,3509616221.119
20700,3529218519.348169
20800,3545593868.8746967
20900,3562665594.671339
21000,3581934110.3895183
21100,3601530681.746597
21200,3619091454.6280904
21300,3632290320.835823
21400,3651636934.473064
21500,3672048083.7692103
21600,3692589999.1015863
21700,3738587050.9981976
21800,3759590906.9261293
21900,3778420997.666845
22000,3798236502.087245
22100,3808713540.8416963
22200,3827312449.7473507
22300,3847326084.663532
22400,3867004995.9395094
22500,3884295068.3241944
22600,3904200107.2039814
22700,3923590711.1658254
22800,3942685199.425951
22900,3993934189.745068
23000,4012091688.534427
23100,4030577981.1763773
23200,4049531740.476565
23300,4061195511.7168155
23400,4079386120.9908247
23500,4098941619.6899877
23600,4119682638.041074
23700,4145950453.3099375
23800,4163877066.9097342
23900,4183674713.238013
24000,4203282623.309936
24100,4237560406.244178
24200,4259875815.4444313
24300,4281584519.0849624
24400,4302373348.668919
24500,4355195754.855814
24600,4373862783.974625
24700,4391405451.5354395
24800,4410533757.80998
24900,4419730346.899174
25000,4439124971.89457
25100,4458218502.918889
25200,4477784497.534281
25300,4487980439.867536
25400,4506462479.363714
25500,4524901195.448338
25600,4542310322.557207
25700,4572928147.428731
25800,4592356652.164208
25900,4613783498.335106
26000,4633528828.961455
26100,4641029444.190008
26200,4662404079.011129
26300,4681247095.839966
26400,4702336905.280051
26500,4716568716.380988
26600,4733166134.65595
26700,4752457424.450994
26800,4772091861.150352
26900,4780338192.65789
27000,4797623303.515283
27100,4817245580.265316
27200,4833849863.450127
27300,4844708405.217113
27400,4864481016.635024
27500,4885645867.68866
27600,4907556382.383858
27700,4917130437.390832
27800,4936428245.011032
27900,4955801359.240401
28000,4973440517.264735
28100,4984706949.573233
28200,5003924307.104905
28300,5020378277.971276
28400,5040516187.152009
28500,5049615256.953681
28600,5070231105.877829
28700,5085505253.104158
28800,5103980401.9795475
28900,5221260200.594094
29000,5240167346.244957
29100,5258557866.009579
29200,5277842769.359833
29300,5311871573.345327
29400,5332593562.523033
29500,5351311594.18731
29600,5371042245.648487
29700,5383385573.818298
29800,5401258751.809562
29900,5420740139.154118
30000,5441881342.504258
30100,5449777193.627582
