time,MSE Info Loss
100,0.046699057689686185
200,0.00465147372774144
300,0.04687164951389633
400,0.023503912554396322
500,0.040077411823787656
600,0.020987664563275388
700,0.01781534789477135
800,0.04166435572698646
900,0.056901344509007856
1000,0.030334151997770675
1100,0.011541255165624875
1200,0.03674196871067181
1300,0.055540525564723
1400,0.09201501157021141
1500,0.062087724810751865
1600,0.06652344282296951
1700,0.13278178743107105
1800,0.11495738465109184
1900,0.015410354341923949
2000,0.021228707030559235
2100,0.0693195477433477
2200,0.08689045512038263
2300,0.1256886758198874
2400,0.07374634840752492
2500,0.0727708040913626
2600,0.06612845160287861
2700,0.00925943018339126
2800,0.056680293880475574
2900,0.041379894551539564
3000,0.24583390887337941
3100,0.10378487054154562
3200,0.12366632567719194
3300,0.014749857717703208
3400,0.014753550483476374
3500,0.03968914621117392
3600,0.12385532262734955
3700,0.06727889830963818
3800,0.07520353378419031
3900,0.009884701042864208
4000,0.07371232752254286
4100,0.12402270910007474
4200,0.09647659822869059
4300,0.09167063629502081
4400,0.0439118086217718
4500,0.08076809931549178
4600,0.14107312782800818
4700,0.12830738183095036
4800,0.03613061971572051
4900,0.14599155251818274
5000,0.16515708682885588
5100,0.07853568001650046
5200,0.11739585458457213
5300,0.05605542876259051
5400,0.0718818984552172
5500,0.04388594102516663
5600,0.1251467072511332
5700,0.07736225024126497
5800,0.04053744940404158
5900,0.03293986201322241
6000,0.0836270385407829
6100,0.12358584546706197
6200,0.020145802427293802
6300,0.057560847658066905
6400,0.09764881162215033
6500,0.09407274274718702
6600,0.026027924283198445
6700,0.025675078905351256
6800,0.05560929901662348
6900,0.08326294664351508
7000,0.16612729844354135
7100,0.09517293198990728
7200,0.04641023179999593
7300,0.10694453856552855
7400,0.0519660134239075
7500,0.09510310628525076
7600,0.07308974818226943
7700,0.2125167320791661
7800,0.08419305584959602
7900,0.0948099253869259
8000,0.021465654922508293
8100,0.014838431092812243
8200,0.01820323236859167
8300,0.07982306216365487
8400,0.06402944097033014
8500,0.06825396270619422
8600,0.06267609206724956
8700,0.08016073655539913
8800,0.025787530464754127
8900,0.025595683097321853
9000,0.07871417763340105
9100,0.059647655790513454
9200,0.14080945845796577
9300,0.017575753792584692
9400,0.055039761096736584
9500,0.031173104031722687
9600,0.10177530236296661
9700,0.040209288001278765
9800,0.16117889894576365
9900,0.14125231823220474
10000,0.0474355522545693
10100,0.058003186350333635
10200,0.09972671605714822
10300,0.0352398588838696
10400,0.02467838935626787
10500,0.02404086144190387
10600,0.03334159471398834
10700,0.06995385276752586
10800,0.009992411883558816
10900,0.02246456155933174
11000,0.05246361221918505
11100,0.1279120078319238
11200,0.020822443571091753
11300,0.135526953282465
11400,0.049359659529613964
11500,0.14510231338215362
11600,0.04331593585231985
11700,0.03835992969959534
11800,0.06769208768287172
11900,0.09583268244568899
12000,0.040096414211461706
12100,0.07220271085498098
12200,0.0919342562839347
12300,0.04778116837519519
12400,0.01857842518529651
12500,0.04247630715155992
12600,0.04344833275615656
12700,0.04534226634314109
12800,0.12504780443305208
12900,0.14795818569609764
13000,0.0469580973151551
13100,0.0493835137874612
13200,0.10510394968287073
13300,0.04017134480898221
13400,0.031907224119663624
13500,0.16132072656864693
13600,0.03687194712870223
13700,0.1779247541935547
13800,0.15061651452094793
13900,0.046630142538901964
14000,0.09246478207842301
14100,0.061681270155759194
14200,0.15444002328069928
14300,0.08113537798953985
14400,0.07188561019597728
14500,0.12305997526777901
14600,0.022944668128957346
14700,0.04789320742042946
14800,0.08408519128829539
14900,0.03680988524342865
15000,0.11959555809858102
15100,0.08893034205016193
15200,0.0985282412543711
15300,0.055448186714329495
15400,0.05374506898397158
15500,0.14986440778079668
15600,0.09693152739532707
15700,0.08871647536875571
15800,0.0522720566850694
15900,0.041608166825653825
16000,0.11994953740395431
16100,0.1789080476869458
16200,0.03131294197760326
16300,0.05135224838204522
16400,0.03582697056458528
16500,0.1207229690476197
16600,0.0195994319321926
16700,0.0292168081955424
16800,0.08480453241440955
16900,0.06382099695042598
17000,0.0815238287534612
17100,0.04496753229773276
17200,0.04195215951835962
17300,0.05898580484063132
17400,0.042461700779313105
17500,0.025821900799428477
17600,0.05661997438960498
17700,0.1438578724105355
17800,0.13706229623085164
17900,0.08179757316793257
18000,0.013777942376236751
18100,0.09158461071683632
18200,0.026192699008333875
18300,0.04343658091875113
18400,0.14015974923495378
18500,0.08435462939746685
18600,0.061359274549431575
18700,0.09333152237627473
18800,0.1266379152364152
18900,0.07370611279952755
19000,0.014679511631129571
19100,0.0645659529564
19200,0.09744840619578099
19300,0.011916928534446924
19400,0.137782530129698
19500,0.029493175130937743
19600,0.028777838383348353
19700,0.08645641141970373
19800,0.015377282727286001
19900,0.026716401203884743
20000,0.041674908299228264
20100,0.07246615299459336
20200,0.10210776762050955
20300,0.04991784238063701
20400,0.1329680723833917
20500,0.14620570187889825
20600,0.0914740478974636
20700,0.08898313258373491
20800,0.06286668806501439
20900,0.02424589428028412
21000,0.05394087161084826
21100,0.12937248637217635
21200,0.05147920012791474
21300,0.06334542486661121
21400,0.07536652340763794
21500,0.0644442723857992
21600,0.07192052217283162
21700,0.0935863742931815
21800,0.005323655127995153
21900,0.03508286126771054
22000,0.024491952757671243
22100,0.028907952299732642
22200,0.09191062093714208
22300,0.06569680141524259
22400,0.06949962643443541
22500,0.07794425688962292
22600,0.04366661510380254
22700,0.022092431517421574
22800,0.05948658924785377
22900,0.16350112688837726
23000,0.08107501718609456
23100,0.10126697077407698
23200,0.17295650427149667
23300,0.11415980864580888
23400,0.07022571037873604
23500,0.006917743047551994
23600,0.13045713765518485
23700,0.05050556534229145
23800,0.05323775487295279
23900,0.14592943934508185
24000,0.08355081828449329
24100,0.017837249153899393
24200,0.09097759118071735
24300,0.1031850800347911
24400,0.11329459903276984
24500,0.09802149960296447
24600,0.08942497919292691
24700,0.05875655493764498
24800,0.07225235138866992
24900,0.0728116132111154
25000,0.13474131316547755
25100,0.07075065919002554
25200,0.05640728499065517
25300,0.15638206434209678
25400,0.12261327086480378
25500,0.10802365442577866
25600,0.054829732963071365
25700,0.0542639599989343
25800,0.06026355685025919
25900,0.25495982175334575
26000,0.071857257428519
26100,0.06623442204158891
26200,0.07763960801253234
26300,0.0312692000259176
26400,0.0670167052924171
26500,0.059128470720679616
26600,0.07788583041565289
26700,0.03936274592638256
26800,0.018931708681293458
26900,0.07786962227351069
27000,0.08716454426371456
27100,0.03895486471174081
27200,0.043510103617336426
27300,0.06557642835332445
27400,0.08129388895576994
27500,0.07218715267072184
27600,0.03726469540151811
27700,0.05869319042085408
27800,0.043005231050756265
27900,0.05226402645257622
28000,0.09566885104504763
28100,0.11981529887179931
28200,0.05641282650412904
28300,0.23718533237661177
28400,0.07729523199441246
28500,0.02719080854785716
28600,0.040835274817254685
28700,0.10347734242623119
28800,0.11853920703515541
28900,0.18765848170914978
29000,0.15644469124117677
29100,0.1526944531224217
29200,0.032016614367421425
29300,0.062123771192091226
29400,0.07334088744210021
29500,0.07213550634151034
29600,0.036997944790073234
29700,0.08163289760068437
29800,0.0317840188390619
29900,0.11499967260624544
30000,0.12100087133103443
30100,0.11913504194444613
