time,Disclosure Risk
100,0.10714285714285714
200,0.05063291139240506
300,0.05063291139240506
400,0.05063291139240506
500,0.02040816326530612
600,0.019642857142857142
700,0.019642857142857142
800,0.016042780748663103
900,0.016042780748663103
1000,0.016042780748663103
1100,0.016042780748663103
1200,0.016042780748663103
1300,0.010806317539484621
1400,0.010014306151645207
1500,0.010014306151645207
1600,0.010014306151645207
1700,0.009305210918114143
1800,0.009324009324009324
1900,0.009324009324009324
2000,0.009324009324009324
2100,0.009324009324009324
2200,0.007892293407613741
2300,0.007892293407613741
2400,0.007892293407613741
2500,0.007892293407613741
2600,0.007381507381507382
2700,0.007451564828614009
2800,0.007669831994156318
2900,0.007669831994156318
3000,0.007470288624787776
3100,0.007470288624787776
3200,0.0075046904315197
3300,0.0075046904315197
3400,0.0075046904315197
3500,0.008016032064128256
3600,0.008146067415730337
3700,0.008289582757667864
3800,0.008179419525065963
3900,0.008179419525065963
4000,0.008179419525065963
4100,0.008179419525065963
4200,0.008179419525065963
4300,0.008179419525065963
4400,0.007383479464697739
4500,0.007383479464697739
4600,0.007383479464697739
4700,0.007069408740359897
4800,0.007332914309658495
4900,0.007332914309658495
5000,0.007275666936135812
5100,0.007280598189689099
5200,0.007423324868138308
5300,0.007423324868138308
5400,0.007637853949329359
5500,0.007637853949329359
5600,0.007637853949329359
5700,0.007637853949329359
5800,0.007453631478592477
5900,0.0074614210615567235
6000,0.0074614210615567235
6100,0.0073818897637795275
6200,0.0073818897637795275
6300,0.0073085478233238
6400,0.007576953433307025
6500,0.007644305772230889
6600,0.007644305772230889
6700,0.007615350156786621
6800,0.007615350156786621
6900,0.007615350156786621
7000,0.007588774341351661
7100,0.007588774341351661
7200,0.007588774341351661
7300,0.007588774341351661
7400,0.007363971089594982
7500,0.007513752851200858
7600,0.007534699272967614
7700,0.007534699272967614
7800,0.007534699272967614
7900,0.007423524894406758
8000,0.007379612257661038
8100,0.007379612257661038
8200,0.007379612257661038
8300,0.007379612257661038
8400,0.007379612257661038
8500,0.007082989021367017
8600,0.007082989021367017
8700,0.007082989021367017
8800,0.007082989021367017
8900,0.006890319665650062
9000,0.007010125737175921
9100,0.007064797439010929
9200,0.007064797439010929
9300,0.007064797439010929
9400,0.006918573709419904
9500,0.00701530612244898
9600,0.007110739307748614
9700,0.007110739307748614
9800,0.007110739307748614
9900,0.007110739307748614
10000,0.007110739307748614
10100,0.007110739307748614
10200,0.006862745098039216
10300,0.0070134424313267095
10400,0.0070134424313267095
10500,0.0070134424313267095
10600,0.007018875082993456
10700,0.007018875082993456
10800,0.0069663756269738066
10900,0.007013010980898773
11000,0.007015945330296127
11100,0.007074188282241973
11200,0.007074188282241973
11300,0.007074188282241973
11400,0.00695055428470878
11500,0.00695055428470878
11600,0.006904289289721239
11700,0.006904289289721239
11800,0.006904289289721239
11900,0.006904289289721239
12000,0.007008760951188986
12100,0.007008760951188986
12200,0.0069826665571346425
12300,0.0070295896681379765
12400,0.0070295896681379765
12500,0.0070295896681379765
12600,0.006987454343338097
12700,0.006987454343338097
12800,0.007036197326245016
12900,0.007231163984138092
13000,0.007409694350108058
13100,0.007482058329515957
13200,0.00750397938300614
13300,0.007559150351500492
13400,0.007564976406261703
13500,0.0075723830734966595
13600,0.0075723830734966595
13700,0.0075723830734966595
13800,0.0075723830734966595
13900,0.00745188829402402
14000,0.007452525976352562
14100,0.007452525976352562
14200,0.007452525976352562
14300,0.007376703667275538
14400,0.007376703667275538
14500,0.007376703667275538
14600,0.007298264940787662
14700,0.007298264940787662
14800,0.007298264940787662
14900,0.007298264940787662
15000,0.0072973153913101696
15100,0.0072973153913101696
15200,0.007248286768581971
15300,0.007248286768581971
15400,0.007248286768581971
15500,0.007161290322580645
15600,0.007217890056067539
15700,0.007217890056067539
15800,0.007257910485770676
15900,0.007327395616196071
16000,0.007327395616196071
16100,0.007311586051743532
16200,0.007345679012345679
16300,0.00736422215403498
16400,0.00739473201735623
16500,0.00739473201735623
16600,0.00739473201735623
16700,0.00739473201735623
16800,0.007286192068800764
16900,0.007286192068800764
17000,0.007286192068800764
17100,0.007206890490420109
17200,0.0072831090135757155
17300,0.007288714062590386
17400,0.007308511250503539
17500,0.007323073402368556
17600,0.007323073402368556
17700,0.007312925170068027
17800,0.007305012362328613
17900,0.00732375468217141
18000,0.007339041476704103
18100,0.007371279720667295
18200,0.007367089999450217
18300,0.007453688479666776
18400,0.007453688479666776
18500,0.007453688479666776
18600,0.007453688479666776
18700,0.007382047715844656
18800,0.007382047715844656
18900,0.007388900701679779
19000,0.007388900701679779
19100,0.007335219532641727
19200,0.007335219532641727
19300,0.007366673583731064
19400,0.007433409043981004
19500,0.007454629582026631
19600,0.0075088113602697045
19700,0.007534490658249758
19800,0.0075408674528063165
19900,0.007567731194187983
20000,0.007567731194187983
20100,0.007567731194187983
20200,0.007576883078294458
20300,0.007620744259699129
20400,0.007703631010794897
20500,0.0077375122428991186
20600,0.007777183687357215
20700,0.007791327913279133
20800,0.007791327913279133
20900,0.007791327913279133
21000,0.007766342672003049
21100,0.007781731909845789
21200,0.007793680034008785
21300,0.007793680034008785
21400,0.007793680034008785
21500,0.007785910765070633
21600,0.007783903998517351
21700,0.007795922133038103
21800,0.007795922133038103
21900,0.007795922133038103
22000,0.007795922133038103
22100,0.007795922133038103
22200,0.007666290868094701
22300,0.0076819407008086255
22400,0.0076819407008086255
22500,0.007704297483856602
22600,0.00770695840900031
22700,0.007736516357206013
22800,0.007736516357206013
22900,0.007753635885754337
23000,0.007742159975642642
23100,0.007810804946843133
23200,0.007912144926283022
23300,0.007930350831824843
23400,0.007930350831824843
23500,0.007918937329700273
23600,0.00792775987790402
23700,0.007954978208437354
23800,0.007968295459336397
23900,0.008000670213211578
24000,0.008000670213211578
24100,0.007984363953923566
24200,0.008038118914439611
24300,0.008038118914439611
24400,0.008037398507340277
24500,0.008044099632503063
24600,0.008073065318437576
24700,0.008073065318437576
24800,0.008077870673290521
24900,0.008152610441767068
25000,0.00828298187347445
25100,0.008290485870301725
25200,0.008295296685850367
25300,0.008310578178796154
25400,0.008317893325974691
25500,0.008317893325974691
25600,0.008303956130043087
25700,0.008343730505302557
25800,0.008451905555770946
25900,0.008463768115942029
26000,0.008482418260333127
26100,0.008482418260333127
26200,0.008482418260333127
26300,0.008482418260333127
26400,0.008482418260333127
26500,0.008382736094853302
26600,0.008382736094853302
26700,0.008473623036256608
26800,0.008519224302208273
26900,0.008536176240354866
27000,0.008520096314132248
27100,0.008528076198914608
27200,0.008585746923133613
27300,0.008574569439355076
27400,0.008574569439355076
27500,0.008574569439355076
27600,0.008542969318016578
27700,0.008542986425339367
27800,0.00857379588601895
27900,0.00857379588601895
28000,0.008552819925565417
28100,0.008552819925565417
28200,0.008538190615105481
28300,0.008538190615105481
28400,0.008538190615105481
28500,0.008538190615105481
28600,0.008538190615105481
28700,0.008538190615105481
28800,0.008378237441334955
28900,0.008390832495405846
29000,0.008390832495405846
29100,0.008390832495405846
29200,0.008392997841800556
29300,0.008392997841800556
29400,0.008385315471929645
29500,0.008385388375882673
29600,0.008422120750887874
29700,0.008422120750887874
29800,0.008422120750887874
29900,0.008422120750887874
30000,0.008357570287166115
30100,0.008355247827968443
