time,MSE Info Loss
100,0.028073327217070343
200,0.08156453552283516
300,0.06178181181008213
400,0.04285953696968292
500,0.18508791348584452
600,0.11569540548192947
700,0.130560759390832
800,0.26728271177681506
900,0.04526160287231562
1000,0.19597539773283756
1100,0.02093216809461751
1200,0.2031770371542052
1300,0.17022548136176852
1400,0.20346374660505262
1500,0.1869780813024704
1600,0.07135833071723141
1700,0.009360888138701284
1800,0.0733582915481179
1900,0.03687099883578071
2000,0.2413125413080195
2100,0.03762204663092916
2200,0.035038753883640084
2300,0.06212751129817207
2400,0.1340306339937456
2500,0.21293751487149848
2600,0.0018807322033467244
2700,0.2728563562317845
2800,0.020353336601203864
2900,0.1609033287497823
3000,0.06390769042059219
3100,0.17138034549793701
3200,0.18144748040776904
3300,0.17538107849782136
3400,0.01595175534629334
3500,0.10799837803727996
3600,0.17169405183602748
3700,0.21204058852219987
3800,0.07934016022301194
3900,0.004240156658056549
4000,0.036915864002537546
4100,0.2655979641330646
4200,0.07142301113577787
4300,0.2532472468435003
4400,0.13534042181203176
4500,0.05884841489921655
4600,0.2731848864523272
4700,0.09478267780582428
4800,0.1604082013820971
4900,0.07725422329087905
5000,0.11345131274697451
5100,0.20515525349185282
5200,0.14043030267885115
5300,0.07324282848026087
5400,0.06491543157733304
5500,0.16897793535849814
5600,0.04860769566050749
5700,0.13481470669398732
5800,0.06893449347796832
5900,0.11758668113350268
6000,0.12270831766250012
6100,0.09475494289529252
6200,0.15527207791933506
6300,0.10879064919220127
6400,0.05169485101339433
6500,0.15480455961210282
6600,0.06483790847107684
6700,0.010446824170912805
6800,0.19095773641947744
6900,0.14151739971441657
7000,0.11428739998382298
7100,0.080948491131835
7200,0.1714702606566334
7300,0.15585642438452396
7400,0.22583790539965776
7500,0.17105738261102488
7600,0.17041896886553332
7700,0.08341818789097033
7800,0.0019827626251753827
7900,0.12209703187477317
8000,0.02899630492106553
8100,0.1056600450777978
8200,0.1479644057033056
8300,0.14911752451894245
8400,0.2529670926928702
8500,0.07646522470372474
8600,0.16989817188846246
8700,0.05755315942542438
8800,0.07213311036503
8900,0.016600791552264127
9000,0.20032170198282984
9100,0.2114835177430905
9200,0.3519166388091435
9300,0.32761442015953435
9400,0.16594388134080873
9500,0.04438084942626119
9600,0.21549605880613854
9700,0.022782521919907595
9800,0.12666006970835042
9900,0.20822616195823684
10000,0.15804695724273188
10100,0.19165014713053097
10200,0.2645531669322736
10300,0.1345783323579326
10400,0.14000404545163292
10500,0.147078800273448
10600,0.0955775888990047
10700,0.14323153871919203
10800,0.1305835206849224
10900,0.13161576359425453
11000,0.07188300746042842
11100,0.20128046652507692
11200,0.1618102747524972
11300,0.08883561954962715
11400,0.05557153054428454
11500,0.2723882122925261
11600,0.10098707872361956
11700,0.002410228565622674
11800,0.11170705173822171
11900,0.2102316591676754
12000,0.10275484028284154
12100,0.0690327720476489
12200,0.2116185838488036
12300,0.039092343476113456
12400,0.06955062914448717
12500,0.2551212161938565
12600,0.21137666679123868
12700,0.0866151293389521
12800,0.16095955193623013
12900,0.15818601658179432
13000,0.12562104618200465
13100,0.1064376167851151
13200,0.1256599223484045
13300,0.12443230343865253
13400,0.07269370465701286
13500,0.2907440394249079
13600,0.027855746484874544
13700,0.16915377188774983
13800,0.20794274753961872
13900,0.3157051512705493
14000,0.2697354043348241
14100,0.0063816135095748905
14200,0.12937739124140535
14300,0.19754049646144267
14400,0.21262793888854503
14500,0.14811311028461205
14600,0.19233953147886496
14700,0.1404356196740082
14800,0.2397227964263493
14900,0.2186396197873819
15000,0.1375568656953874
15100,0.22326991387490125
15200,0.07848317869479615
15300,0.3448369394548081
15400,0.15193669236077767
15500,0.1510592819267913
15600,0.10412438000003021
15700,0.06575130058809009
15800,0.17941356371238726
15900,0.24938990267901318
16000,0.11985444574384019
16100,0.18285203395316785
16200,0.0006317578590824269
16300,0.35585674814228696
16400,0.1526548781735073
16500,0.22259066392962268
16600,0.08436857441347456
16700,0.22835731201803355
16800,0.15681434903626723
16900,0.13957512576826048
17000,0.1701519356975041
17100,0.041741096044006554
17200,0.24331159300209038
17300,0.12029077723991577
17400,6.80269531585509e-05
17500,0.245016650029811
17600,0.09566217625251738
17700,0.1491181159935877
17800,1.6825651982799172e-11
17900,0.18933349750932393
18000,0.246283392200894
18100,0.00778948359993592
18200,0.14344496404737583
18300,0.1326152488200023
18400,0.0637722619694614
18500,0.24609939592073715
18600,0.11918011166972065
18700,0.0937317380062268
18800,0.1773202098515867
18900,0.3043633780748678
19000,0.17891458984468045
19100,0.09016845645055582
19200,0.24842256947476926
19300,0.2040009113011365
19400,0.2565564358960728
