time,Disclosure Risk
100,0.21052631578947367
200,0.21052631578947367
300,0.0199203187250996
400,0.017391304347826087
500,0.017391304347826087
600,0.013257575757575758
700,0.013257575757575758
800,0.010362694300518135
900,0.010362694300518135
1000,0.010362694300518135
1100,0.010362694300518135
1200,0.010362694300518135
1300,0.010362694300518135
1400,0.010362694300518135
1500,0.007022471910112359
1600,0.007022471910112359
1700,0.006478209658421673
1800,0.006478209658421673
1900,0.006486486486486486
2000,0.006535947712418301
2100,0.006669842782277275
2200,0.006669842782277275
2300,0.006654835847382431
2400,0.006700167504187605
2500,0.006860371267150928
2600,0.007061592781482934
2700,0.007803790412486065
2800,0.008400292184075968
2900,0.008376963350785341
3000,0.008733624454148471
3100,0.008733624454148471
3200,0.008442776735459663
3300,0.008806559368357121
3400,0.008928571428571428
3500,0.008928571428571428
3600,0.00881683731513083
3700,0.008650986753176534
3800,0.008650986753176534
3900,0.008650986753176534
4000,0.008650986753176534
4100,0.00842418235877106
4200,0.008363201911589008
4300,0.008640822045773003
4400,0.008871701546860783
4500,0.009129369850812736
4600,0.009329187027987561
4700,0.009329187027987561
4800,0.009031716026044948
4900,0.009031716026044948
5000,0.009031716026044948
5100,0.009031716026044948
5200,0.008578670306102555
5300,0.008578670306102555
5400,0.00876702107815706
5500,0.00876702107815706
5600,0.00876702107815706
5700,0.00876702107815706
5800,0.008379888268156424
5900,0.008379888268156424
6000,0.008379888268156424
6100,0.008379888268156424
6200,0.008024893547330495
6300,0.008058017727639
6400,0.008176100628930818
6500,0.008157611205171618
6600,0.008157611205171618
6700,0.008217540714178993
6800,0.008400884303610906
6900,0.008728542333430317
7000,0.009002572163475279
7100,0.009035719327968376
7200,0.009035719327968376
7300,0.009035719327968376
7400,0.009035719327968376
7500,0.009035719327968376
7600,0.00865051903114187
7700,0.00865051903114187
7800,0.008528233621914976
7900,0.008778625954198474
8000,0.008755472170106316
8100,0.008834142092820704
8200,0.008841950141225593
8300,0.008841950141225593
8400,0.008841950141225593
8500,0.008841950141225593
8600,0.008530030380930123
8700,0.008578715511245073
8800,0.008664918481359024
8900,0.00889439315469489
9000,0.009153828979682964
9100,0.009153828979682964
9200,0.009161304395244848
9300,0.009204114780725501
9400,0.009260244811069717
9500,0.009266084026534695
9600,0.009266084026534695
9700,0.009266084026534695
9800,0.009266084026534695
9900,0.00898989898989899
10000,0.00910910910910911
10100,0.009217960154623847
10200,0.00924014548314165
10300,0.009357637196607857
10400,0.009357637196607857
10500,0.009738399847240786
10600,0.009932835114937092
10700,0.010005610622779128
10800,0.01001948232674645
10900,0.010022066936373667
11000,0.010022066936373667
11100,0.010022066936373667
11200,0.010098302055406613
11300,0.010098302055406613
11400,0.010098302055406613
11500,0.010021786492374727
11600,0.010021786492374727
11700,0.010021786492374727
11800,0.010021786492374727
11900,0.010021786492374727
12000,0.009853862212943633
12100,0.00989358164283339
12200,0.00992047224727392
12300,0.009998360924438617
12400,0.009998360924438617
12500,0.009862091084028224
12600,0.009843613558783838
12700,0.009843613558783838
12800,0.009843613558783838
12900,0.009768956427353079
13000,0.009768956427353079
13100,0.009735530854733615
13200,0.009735530854733615
13300,0.009680834972016336
13400,0.009632616487455198
13500,0.009651076466221232
13600,0.00966789667896679
13700,0.00968594071030232
13800,0.00968594071030232
13900,0.009581442259203227
14000,0.009682277845513877
14100,0.009682277845513877
14200,0.009590973201692525
14300,0.009693053311793215
14400,0.009693053311793215
14500,0.009693053311793215
14600,0.009693053311793215
14700,0.009501025290498975
14800,0.00954056431422965
14900,0.009737425290443892
15000,0.009737425290443892
15100,0.009806520010601644
15200,0.009863630345558056
15300,0.00983477576711251
15400,0.00983477576711251
15500,0.00983946141895391
15600,0.00983946141895391
15700,0.00983946141895391
15800,0.00983946141895391
15900,0.009647518759064253
16000,0.009647518759064253
16100,0.009647518759064253
16200,0.009647518759064253
16300,0.009647518759064253
16400,0.009647518759064253
16500,0.009361702127659575
16600,0.009364993051779348
16700,0.009364993051779348
16800,0.009316770186335404
16900,0.009316770186335404
17000,0.009265269991147832
17100,0.009265269991147832
17200,0.009265269991147832
17300,0.009140873589817761
17400,0.0091458153580673
17500,0.009174311926605505
17600,0.009174311926605505
17700,0.009174311926605505
17800,0.009174311926605505
17900,0.009012034704729919
18000,0.009041692247586091
18100,0.009047011156130321
18200,0.009015942825728422
18300,0.009097884467828565
18400,0.009143354740394035
18500,0.009143354740394035
18600,0.009259259259259259
18700,0.009259259259259259
18800,0.009277525993068515
18900,0.009302572825855837
19000,0.009276829011174362
19100,0.00927381326626847
19200,0.00928340461040993
19300,0.00933852140077821
19400,0.009356422848281209
19500,0.009367922585958411
19600,0.009407914919725943
19700,0.009420031569835532
19800,0.009430135875076049
19900,0.009434438222087685
20000,0.00947083583884546
20100,0.00947083583884546
20200,0.00947083583884546
20300,0.009403147579926755
20400,0.009519136408243376
20500,0.009641266578573875
20600,0.009672872211150537
20700,0.009775454897406118
20800,0.009775454897406118
20900,0.009739480880871275
21000,0.009755631007603653
21100,0.009737329596732057
21200,0.009737329596732057
21300,0.009739801439796735
21400,0.009739801439796735
21500,0.00982217670607951
21600,0.009878948100737443
21700,0.009961721164045565
21800,0.009961721164045565
21900,0.009961721164045565
22000,0.009961721164045565
22100,0.009961721164045565
22200,0.00987598647125141
22300,0.009928122192273136
22400,0.009928122192273136
22500,0.009928122192273136
22600,0.009928122192273136
22700,0.009789223035541052
22800,0.00980392156862745
22900,0.009880213342659788
23000,0.009880304678998912
23100,0.009897122021096497
23200,0.00995732574679943
23300,0.00995732574679943
23400,0.00995732574679943
23500,0.00988243312318964
23600,0.009920298456842462
23700,0.009920298456842462
23800,0.009920134510298445
23900,0.010011309847945378
24000,0.010011309847945378
24100,0.01000124496825331
24200,0.01008347797338623
24300,0.010135552717234559
24400,0.010144987062061035
24500,0.010141490144761593
24600,0.010132660535525351
24700,0.010127607859023698
24800,0.010178117048346057
24900,0.01018354532281436
25000,0.010244507583336669
25100,0.010257024265644956
25200,0.010257024265644956
25300,0.010257024265644956
25400,0.010170694209011708
25500,0.010194442257734393
25600,0.010184895017235976
25700,0.010184895017235976
25800,0.010184895017235976
25900,0.010130693681849818
26000,0.010150129288719077
26100,0.010150129288719077
26200,0.010093286435234746
26300,0.010131017672151127
26400,0.010117468738158393
26500,0.010177058111380146
26600,0.010217547034649173
26700,0.010209443735455296
26800,0.010239545573451922
26900,0.010234081351643035
27000,0.010234081351643035
27100,0.010231596055110257
27200,0.010259238830667402
27300,0.010259238830667402
27400,0.010260717154750602
27500,0.010260717154750602
27600,0.010217391304347826
27700,0.010217391304347826
27800,0.010302964804207644
27900,0.010307427093808361
28000,0.010322210673452565
28100,0.010322210673452565
28200,0.010275190215459007
28300,0.010359579959693102
28400,0.010359773071637478
28500,0.010359773071637478
28600,0.010348335496544708
28700,0.010352760736196318
28800,0.01035981227185816
28900,0.01035981227185816
29000,0.010332077818860362
29100,0.010332077818860362
29200,0.010344237026888166
29300,0.010344237026888166
29400,0.010383332198542929
29500,0.010388375882672461
29600,0.010417723659732793
29700,0.010417723659732793
29800,0.010417723659732793
29900,0.010385955507906728
30000,0.010385955507906728
30100,0.010369237927481805
