time,Disclosure Risk
100,0.0847457627118644
200,0.0847457627118644
300,0.023809523809523808
400,0.023809523809523808
500,0.023809523809523808
600,0.016042780748663103
700,0.01466275659824047
800,0.015625
900,0.015625
1000,0.013238289205702648
1100,0.013011152416356878
1200,0.013032145960034752
1300,0.013050570962479609
1400,0.012639405204460967
1500,0.01284796573875803
1600,0.01284796573875803
1700,0.01284796573875803
1800,0.011229646266142616
1900,0.012623490669593854
2000,0.012623490669593854
2100,0.012623490669593854
2200,0.012623490669593854
2300,0.012623490669593854
2400,0.012623490669593854
2500,0.012623490669593854
2600,0.009255688391824142
2700,0.009380863039399626
2800,0.009793253536452665
2900,0.009793253536452665
3000,0.009453072248480757
3100,0.009539473684210526
3200,0.00952683391552874
3300,0.009448338921060652
3400,0.009448338921060652
3500,0.009392427355444672
3600,0.009243697478991597
3700,0.009304871373836891
3800,0.009304871373836891
3900,0.009304871373836891
4000,0.009029345372460496
4100,0.009410599306587419
4200,0.009334609861177597
4300,0.009492168960607499
4400,0.009492168960607499
4500,0.009492168960607499
4600,0.009492168960607499
4700,0.009492168960607499
4800,0.008770098141574442
4900,0.008770098141574442
5000,0.009074410163339383
5100,0.009074410163339383
5200,0.008952899961074349
5300,0.008952899961074349
5400,0.008739308293045742
5500,0.008739308293045742
5600,0.00912833363164489
5700,0.00912833363164489
5800,0.009174311926605505
5900,0.0093346911065852
6000,0.00957983193277311
6100,0.00957983193277311
6200,0.00935785737334624
6300,0.009467265725288831
6400,0.009467265725288831
6500,0.009404872032069071
6600,0.009415337889141989
6700,0.009415337889141989
6800,0.009415337889141989
6900,0.009415337889141989
7000,0.009114583333333334
7100,0.009114583333333334
7200,0.008952301021121834
7300,0.008972943125345113
7400,0.008972943125345113
7500,0.008972943125345113
7600,0.008972943125345113
7700,0.008972943125345113
7800,0.008972943125345113
7900,0.008972943125345113
8000,0.008972943125345113
8100,0.008173374613003097
8200,0.008173374613003097
8300,0.008173374613003097
8400,0.008173374613003097
8500,0.008173374613003097
8600,0.008173374613003097
8700,0.008173374613003097
8800,0.008173374613003097
8900,0.009684684684684685
9000,0.009781038123819051
9100,0.009892284018465597
9200,0.009960595446584938
9300,0.009960595446584938
9400,0.009842730287792876
9500,0.009852738637567538
9600,0.009798811633482748
9700,0.00992042988529503
9800,0.00992042988529503
9900,0.00992042988529503
10000,0.009773299748110831
10100,0.009773299748110831
10200,0.009617271835132482
10300,0.009633161428432423
10400,0.009657170449058426
10500,0.009657170449058426
10600,0.009609895337773549
10700,0.009546986147510296
10800,0.009592102812441796
10900,0.009619831652946073
11000,0.009632143840014677
