time,SSE unbounded Info Loss
19800,17428950641.541653
19900,17530966946.420406
20000,17623632367.391914
20100,17745248497.762985
20200,17813325464.927025
20300,17916468124.40645
20400,18015713167.62644
20500,18116652544.851078
20600,18196635277.896103
20700,18285307711.053284
20800,18388947041.652515
20900,18503028984.930058
21000,18592479342.824665
21100,18699228063.245834
21200,18795334280.056587
21300,18873115253.728603
21400,18960916385.693645
21500,19010852593.682255
21600,19119403253.068928
21700,19222399217.41306
21800,19311443776.257496
21900,19422360253.71367
22000,19521464962.51184
22100,19630111982.030716
22200,19715372916.188797
22300,19830059385.926422
22400,19936239772.90548
22500,20015390719.968025
22600,20124986070.14215
22700,20227983103.61482
22800,20333185609.018578
22900,20440305522.081154
23000,20550841913.32567
23100,20661149576.9688
23200,20726630610.145958
23300,20818532639.80047
23400,20925675159.72715
23500,21007009844.581894
23600,21099774156.34149
23700,21179209185.933887
23800,21286593755.450527
23900,21375785071.719227
24000,21495023380.405975
24100,21606164687.585606
24200,21710771563.741146
24300,21799985796.586468
24400,21911102349.91004
24500,22000613249.498215
24600,22069616447.73668
24700,22156371814.367165
24800,22225124824.154404
24900,22334018826.07855
25000,22442211328.523956
25100,22547931349.272938
25200,22656126406.650234
25300,22718711376.131668
25400,22802491210.03588
25500,22914741798.3566
25600,23011008337.324577
25700,23074887614.55609
25800,23183540204.368034
25900,23281279211.448776
26000,23391591090.234634
26100,23463860401.69754
26200,23577947214.944935
26300,23661532039.370102
26400,23709578675.148956
26500,23780777230.14942
26600,23879664787.07158
26700,23979153833.582127
26800,24083939532.405052
26900,24192660871.992317
27000,24300717396.53957
27100,24409478487.801117
27200,24524342069.88375
27300,24625527122.614056
27400,24712115195.79269
27500,24815248002.464886
27600,24930231704.06253
27700,25042237837.087276
27800,25154586304.385643
27900,25238688375.99122
28000,25341755249.20606
28100,25459726472.31913
28200,25560558114.36193
28300,25662480487.945694
28400,25774582586.890984
28500,25860983960.093502
28600,25970905648.06769
28700,26078373304.033546
28800,26186565558.391453
28900,26300926501.38587
29000,26379239981.61033
29100,26488218402.778175
29200,26579646595.38762
29300,26685848104.67138
29400,26789238714.838337
29500,26898521608.72745
29600,27005160673.240215
29700,27106810734.36792
29800,27209828142.99587
29900,27320455422.418854
30000,27428361293.3309
30100,27511150281.96978
