time,SSE unbounded Info Loss
18600,1456005963.2845573
18700,1463551930.092325
18800,1471002305.0942974
18900,1478429512.5857334
19000,1485237961.905087
19100,1491459089.19243
19200,1498172850.5076005
19300,1507141704.0986445
19400,1514983871.0224528
19500,1523735540.502157
19600,1532052052.53448
19700,1540176649.521338
19800,1549113347.015021
19900,1556297340.1569326
20000,1570616433.5317774
20100,1578224088.4583735
20200,1587462450.743545
20300,1596715212.5536504
20400,1606179377.0773191
20500,1614800790.4990153
20600,1624063359.3977172
20700,1632676840.1464062
20800,1641771842.0349917
20900,1650062676.8189306
21000,1658728813.9781165
21100,1666703272.2017863
21200,1676678369.6529255
21300,1686489278.6896331
21400,1695677292.961101
21500,1704891268.2516096
21600,1713479613.6248934
21700,1721667858.0911138
21800,1731456365.7448595
21900,1739114034.6216633
22000,1747836504.7404082
22100,1757939883.5721166
22200,1767342294.2402663
22300,1776156682.0901396
22400,1785742903.659618
22500,1793146465.188224
22600,1801063578.3664122
22700,1807759877.2970324
22800,1814836871.75291
22900,1823237839.1943862
23000,1829919653.5876257
23100,1837315730.328054
23200,1845400219.759074
23300,1853466210.2023761
23400,1861809832.5526383
23500,1869414132.443808
23600,1877563517.9280734
23700,1885212266.1863124
23800,1892468122.85985
23900,1901150350.2073333
24000,1910012906.681327
24100,1918580803.6325629
24200,1925576324.0724154
24300,1934436384.8356688
24400,1943298207.1743605
24500,1952136869.86822
24600,1960215798.6671138
24700,1967928132.325644
24800,1974966814.9196093
24900,1983415285.2214315
25000,1990313759.6103852
25100,1997132295.9209337
25200,2004305535.5916343
25300,2010748009.630717
25400,2018753361.4766114
25500,2025470605.7643812
25600,2031235237.5409508
25700,2040144076.3738103
25800,2048793417.4485898
25900,2057283744.2939126
26000,2064786020.3510604
26100,2071904868.9139798
26200,2078549158.5557594
26300,2085290121.065282
26400,2092126106.2280645
26500,2099099704.3976061
26600,2107740125.4503262
26700,2115409452.984594
26800,2124098239.7688768
26900,2132419189.9014432
27000,2140891950.5746737
27100,2150049162.76723
27200,2158264477.6180935
27300,2166676251.7056913
27400,2174536194.1130104
27500,2183478246.02214
27600,2191204086.673766
27700,2198918421.044574
27800,2208824092.1085863
27900,2218002830.459386
28000,2227476592.619527
28100,2236046659.458985
28200,2245075156.8521
28300,2252795091.3507075
28400,2260661553.560281
28500,2269119123.190042
28600,2277696307.431347
28700,2285203400.602274
28800,2292420877.819983
28900,2299435869.8418593
29000,2308683989.759559
29100,2316858276.674723
29200,2325671344.90471
29300,2333668702.964819
29400,2341193557.6073313
29500,2350921926.631207
29600,2359043107.418624
29700,2367934062.593221
29800,2376282783.1443486
29900,2384863247.245341
30000,2393074200.585842
30100,2400311414.0349946
