time,Disclosure Risk
100,0.0847457627118644
200,0.040268456375838924
300,0.0321285140562249
400,0.0321285140562249
500,0.0321285140562249
600,0.0321285140562249
700,0.01447178002894356
800,0.015625
900,0.013937282229965157
1000,0.013937282229965157
1100,0.012081784386617101
1200,0.01192504258943782
1300,0.012057877813504822
1400,0.012066365007541479
1500,0.012066365007541479
1600,0.012066365007541479
1700,0.010707911957168352
1800,0.020396600566572238
1900,0.01984978540772532
2000,0.01984978540772532
2100,0.019221528111484865
2200,0.023091423185673893
2300,0.027716673999120107
2400,0.027716673999120107
2500,0.025620496397117692
2600,0.03192307692307692
2700,0.032799105478941486
2800,0.032799105478941486
2900,0.03157147924796027
3000,0.030764029749830966
3100,0.030764029749830966
3200,0.030764029749830966
3300,0.027887238557138528
3400,0.027887238557138528
3500,0.027887238557138528
3600,0.027887238557138528
3700,0.025451559934318555
3800,0.025620707871104067
3900,0.03129810159055926
4000,0.03310759969902182
4100,0.03267813267813268
4200,0.03267813267813268
4300,0.03267813267813268
4400,0.031171212468484987
4500,0.031171212468484987
4600,0.031171212468484987
4700,0.031171212468484987
4800,0.031171212468484987
4900,0.028796353842966645
5000,0.028796353842966645
5100,0.027772267407260465
5200,0.027522935779816515
5300,0.027260510654636208
5400,0.027478648347567768
5500,0.027478648347567768
5600,0.026909878995846126
5700,0.026909878995846126
5800,0.026961631524369166
5900,0.026961631524369166
6000,0.026267358206458088
6100,0.026180613090306545
6200,0.025971904606337796
6300,0.025971904606337796
6400,0.02505480739116818
6500,0.02476923076923077
6600,0.02476923076923077
6700,0.024925373134328358
6800,0.024925373134328358
6900,0.024705711379160007
7000,0.024596024596024595
7100,0.024624964619303708
7200,0.024624964619303708
7300,0.024624964619303708
7400,0.02478551000953289
7500,0.024794502088667295
7600,0.02441277381894959
7700,0.02441277381894959
7800,0.025900756507244518
7900,0.026419408103645372
8000,0.0263091641490433
8100,0.026067527308838132
8200,0.02611574301128004
8300,0.02611574301128004
8400,0.02611574301128004
8500,0.02611574301128004
8600,0.02611574301128004
8700,0.024875043589445544
8800,0.024875043589445544
8900,0.029054054054054056
9000,0.029054054054054056
9100,0.02912728072103759
9200,0.02912833990363557
9300,0.029018584936419956
9400,0.029018584936419956
9500,0.029018584936419956
9600,0.029018584936419956
9700,0.027728918779099845
9800,0.027728918779099845
9900,0.02849060416245706
10000,0.028574313408723746
10100,0.028368794326241134
10200,0.028368794326241134
10300,0.028368794326241134
10400,0.027522935779816515
10500,0.02732919254658385
10600,0.02732919254658385
10700,0.026862598277798577
10800,0.026862598277798577
10900,0.026862598277798577
11000,0.026862598277798577
11100,0.026090096596551413
11200,0.025902107895677026
11300,0.02601336302895323
11400,0.025765036932817446
11500,0.025652211848878805
11600,0.025521641662355578
11700,0.02542590531632566
11800,0.027029331514324694
11900,0.02672493486847634
12000,0.026589980828540468
12100,0.02655381296157995
12200,0.027301795523489384
12300,0.027301795523489384
12400,0.027055488051842852
12500,0.02689251023520912
12600,0.026865908910261506
12700,0.02670973841790104
12800,0.02670973841790104
12900,0.02670973841790104
13000,0.026309680414764374
13100,0.026158788435061954
13200,0.026183589587456233
13300,0.026183589587456233
13400,0.025871766029246346
13500,0.025660041530703056
13600,0.02559563325219444
13700,0.02559563325219444
13800,0.02559563325219444
13900,0.02559563325219444
14000,0.02559563325219444
