learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1508.0,0.71875,1.0378936874783701E-7,1508.0,0.44426666666666664,0.0231981548452303,0.75,0.0,0.4719710669077758,3.0,0.0,1.0,0.015665796344647584,1508.0,558184.0,10.0,0.0,9048.300000000001,15.535657909038449,46070.399999999994,2141.5859709829792,18.0,1.0434983894999017,9.5,0.5217491947499509,9.5,0.5217491947499509,5.7,0.42295258468165065,0.0,0.0,0.0,0.0,1.0,0.0
3016.0,1.25,2.4105480406433344E-7,3016.0,0.5096507352941176,0.03145020641885832,0.68,0.0,0.4927536231884058,2.125,0.0,1.0,-0.23733333333333334,3016.0,998768.0,10.0,0.0,18066.2,42.289426049020385,88798.4,3456.9399544812595,35.4,1.5434449203720302,18.2,0.7717224601860151,18.2,0.7717224601860151,8.2,0.38873012632302006,0.0,0.0,0.0,0.0,1.0,0.0
4524.0,1.765625,4.4556480133906006E-7,4524.0,0.5486111111111112,0.028579292634866305,0.72,0.0,0.5322972316658572,2.5714285714285716,0.0,1.0,-0.11408970976253323,4524.0,1533144.0,10.0,0.0,27097.3,42.43532333642183,140936.0,5877.263399462938,54.4,3.055777769697557,27.7,1.5278888848487786,27.7,1.5278888848487786,10.299999999999999,0.4725815626252608,0.0,0.0,0.0,0.0,1.0,0.0
6032.0,2.421875,7.773013203404845E-7,6032.0,0.45386666666666664,0.02572264048237677,0.75,0.0,0.5141333333333333,3.0,0.0,1.0,-6.635700066358511E-4,6032.0,1954008.0,10.0,0.0,36126.700000000004,41.69973354564498,181782.4,7809.993989469873,70.39999999999999,3.7481847458321584,35.699999999999996,1.8740923729160792,35.699999999999996,1.8740923729160792,12.2,0.7999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
7540.0,3.0625,1.1860250055582988E-6,7540.0,0.5043859649122807,0.02272051658817814,0.76,0.0,0.5031185031185031,3.1666666666666665,0.0,1.0,0.02918454935622334,7540.0,2466200.0,10.0,0.0,45175.1,52.60976884360704,231656.0,11704.990009013723,90.4,4.590327996027201,45.7,2.2951639980136007,45.7,2.2951639980136007,14.3,0.9433981132056602,0.0,0.0,0.0,0.0,1.0,0.0
9048.0,3.796875,1.7524474080548521E-6,9048.0,0.5370666666666667,0.02377377865961927,0.75,0.0,0.47257383966244726,3.0,0.0,1.0,-0.020297699594046092,9048.0,2981432.0,10.0,0.0,54199.899999999994,44.38529536281627,281839.2,10925.526152394981,110.19999999999999,5.174295443181934,55.599999999999994,2.587147721590967,55.599999999999994,2.587147721590967,15.399999999999999,0.7774602526460398,0.0,0.0,0.0,0.0,1.0,0.0
10556.0,4.5,2.3769821402513323E-6,10556.0,0.4755877034358047,0.026319299868522827,0.79,0.0,0.42105263157894735,3.761904761904762,0.0,1.0,0.14542791056283763,10556.0,3433416.0,10.0,0.0,63256.9,49.178687795968436,325642.39999999997,11878.882165142193,128.60000000000002,5.741080037762931,64.80000000000001,2.8705400188814654,64.80000000000001,2.8705400188814654,16.9,0.6046119049072352,0.0,0.0,0.0,0.0,1.0,0.0
12064.0,5.21875,3.103311367643377E-6,12064.0,0.46386946386946387,0.020177879830262868,0.78,0.0,0.4429223744292237,3.5454545454545454,0.0,1.0,0.107272115708039,12064.0,3906232.0,10.0,0.0,72361.5,68.32036462301825,371738.4,13933.443421574662,146.20000000000002,7.125540915139941,73.60000000000001,3.5627704575699704,73.60000000000001,3.5627704575699704,18.3,0.6155395104206463,0.0,0.0,0.0,0.0,1.0,0.0
13572.0,6.078125,4.079805350758964E-6,13572.0,0.5297619047619048,0.04230407313396822,0.72,0.0,0.5172219085262564,2.5714285714285716,0.0,1.0,-0.13879532514234352,13572.0,4392272.0,10.0,0.0,81415.8,73.68835276577546,419091.19999999995,16234.481041426741,164.6,7.416498125425801,82.8,3.7082490627129006,82.8,3.7082490627129006,18.6,0.6,0.0,0.0,0.0,0.0,1.0,0.0
15080.0,7.0,5.221583479497997E-6,15080.0,0.46465696465696466,0.021969992531208016,0.73,-0.019637462235649904,0.567476002258611,2.8461538461538463,0.0,0.9864864864864865,-0.09275362318840585,15080.0,4787536.0,10.0,0.0,90496.9,60.810534540579894,457531.19999999995,17316.591430571236,181.0,8.213809510006099,91.0,4.1069047550030495,91.0,4.1069047550030495,18.9,0.604611904907235,0.0,0.0,0.0,0.0,1.0,0.0
16588.0,7.921875,6.483072001073097E-6,16588.0,0.49125874125874125,0.02587391560938951,0.78,0.0,0.5217582417582417,3.5454545454545454,0.0,1.0,0.10838993403371638,16588.0,5289488.0,10.0,0.0,99563.9,74.3986932382254,506343.2,19366.938571126255,201.60000000000002,8.702745416118857,101.30000000000001,4.351372708059428,101.30000000000001,4.351372708059428,19.6,0.5416025603090641,0.0,0.0,0.0,0.0,1.0,0.0
18096.0,8.828125,7.841999241564838E-6,18096.0,0.6114285714285714,0.07258658477530588,0.69,-0.01973684210526317,0.579002079002079,2.3333333333333335,0.0,0.9857142857142858,-0.2589228007181333,18096.0,5796296.0,10.0,0.0,108600.59999999999,55.10922487811527,555637.6000000001,18983.4702946186,222.2,8.30635633449201,111.6,4.153178167246005,111.6,4.153178167246005,20.0,0.557773351022717,0.0,0.0,0.0,0.0,1.0,0.0
19604.0,9.734375,9.319284969630341E-6,19604.0,0.6118143459915611,0.03152511797435015,0.79,0.0,0.6160337552742616,3.761904761904762,0.0,1.0,0.14570657812824253,19604.0,6301136.0,10.0,0.0,117629.6,64.50050818059918,604786.3999999999,17872.673579269307,242.0,8.652552609875693,121.5,4.3262763049378465,121.5,4.3262763049378465,20.7,0.5385164807134504,0.0,0.0,0.0,0.0,1.0,0.0
21112.0,10.765625,1.1137162994903824E-5,21112.0,0.5665280665280665,0.049129971454522636,0.74,0.0,0.5439533754249636,2.8461538461538463,0.0,1.0,-0.05519415609381022,21112.0,6814016.0,10.0,0.0,126670.5,81.32025168021364,654476.8,20805.52549513924,263.4,10.32279032045115,132.2,5.161395160225575,132.2,5.161395160225575,21.099999999999998,0.5044248650140517,0.0,0.0,0.0,0.0,1.0,0.0
22620.0,11.875,1.3253954433215163E-5,22620.0,0.4983637213651239,0.031210528556244732,0.69,0.0,0.4885460495558672,2.225806451612903,0.0,1.0,-0.2519550080342797,22620.0,7375680.0,10.0,0.0,135684.3,93.58003704494553,709249.6,21727.181879541273,283.79999999999995,11.373262993139264,142.39999999999998,5.686631496569632,142.39999999999998,5.686631496569632,21.400000000000002,0.47609522856952335,0.0,0.0,0.0,0.0,1.0,0.0
24128.0,13.03125,1.561324047442112E-5,24128.0,0.5159817351598174,0.03347039918223793,0.73,0.0,0.4791666666666667,2.7037037037037037,0.0,1.0,-0.09066800602712212,24128.0,7887352.0,10.0,0.0,144730.3,86.83253998358082,758966.4,25173.651461266665,305.6,12.37219103922628,153.3,6.18609551961314,153.3,6.18609551961314,22.099999999999998,0.5259911279353165,0.0,0.0,0.0,0.0,1.0,0.0
