learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1508.0,0.640625,9.339755504495568E-8,1508.0,0.8224,0.2703862876273006,0.81,0.3666666666666667,0.7920433996383364,3.0,0.5580919876388359,0.9733333333333334,0.25190600522193235,1508.0,563552.0,10.0,0.0,9048.300000000001,15.535657909038449,46634.4,1945.114285131396,17.599999999999998,0.9451631252505214,9.299999999999999,0.4725815626252607,9.299999999999999,0.4725815626252607,6.1,0.2333333333333334,0.0,0.0,0.0,0.0,1.0,0.0
3016.0,1.25,2.3792465476112236E-7,3016.0,0.8253676470588235,0.2936574368621386,0.74,0.2841409691629955,0.8176718092566619,2.125,0.5184996738327864,0.9558823529411765,-0.005333333333333516,3016.0,916784.0,10.0,0.0,18066.2,42.289426049020385,80975.2,2807.5997055610806,29.6,1.4313940369055922,15.3,0.7156970184527961,15.3,0.7156970184527961,9.400000000000002,0.37118429085533466,0.0,0.0,0.0,0.0,1.0,0.0
4524.0,1.84375,4.3975357483658527E-7,4524.0,0.8110119047619048,0.2875390336901501,0.8,0.4145199063231852,0.8037882467217096,2.5714285714285716,0.613586257373888,0.9583333333333334,0.2042216358839051,4524.0,1313960.0,10.0,0.0,27097.3,42.43532333642183,119605.6,3435.058580124782,45.800000000000004,1.9595917942265422,23.400000000000002,0.9797958971132711,23.400000000000002,0.9797958971132711,11.2,0.38873012632302,0.0,0.0,0.0,0.0,1.0,0.0
6032.0,2.3125,6.430535318536891E-7,6032.0,0.8128,0.3486671068010339,0.81,0.40625000000000006,0.8133333333333334,3.0,0.6153589738247641,0.9466666666666667,0.23949568679495697,6032.0,1676480.0,10.0,0.0,36126.700000000004,41.69973354564498,154863.20000000004,5916.423117616475,58.2,2.768071932270226,29.6,1.384035966135113,29.6,1.384035966135113,12.299999999999999,0.33499585403736304,0.0,0.0,0.0,0.0,1.0,0.0
7540.0,2.734375,8.613374989686741E-7,7540.0,0.9298245614035088,0.42656023684809086,0.91,0.725943970767357,0.8731808731808732,3.1666666666666665,0.8111071056538126,0.9868421052631579,0.6359442060085838,7540.0,2000048.0,10.0,0.0,45175.1,52.60976884360704,186443.2,8053.9090478544085,69.4,3.599999999999999,35.2,1.7999999999999996,35.2,1.7999999999999996,12.7,0.44845413490245695,0.0,0.0,0.0,0.0,1.0,0.0
9048.0,3.09375,1.0749072599638668E-6,9048.0,0.8005333333333333,0.32699103137427044,0.81,0.40625000000000006,0.8306208559373116,3.0,0.6153589738247641,0.9466666666666667,0.2245737483085252,9048.0,2297176.0,10.0,0.0,54199.899999999994,44.38529536281627,215436.80000000002,8707.637491561325,80.0,3.844187531556932,40.5,1.922093765778466,40.5,1.922093765778466,13.0,0.4714045207910317,0.0,0.0,0.0,0.0,1.0,0.0
10556.0,3.5625,1.4020847609370119E-6,10556.0,0.9379144062688366,0.47447827818588423,0.92,0.7196916608269097,0.8083170890188434,3.761904761904762,0.7867957924694432,1.0,0.6744487278334621,10556.0,2698016.0,10.0,0.0,63256.9,49.178687795968436,254309.6,6045.665163661572,96.0,3.0586852658545225,48.5,1.5293426329272612,48.5,1.5293426329272612,13.9,0.48189440982669873,0.0,0.0,0.0,0.0,1.0,0.0
12064.0,3.984375,1.7374010510846143E-6,12064.0,0.8601398601398601,0.3600335159388226,0.84,0.42028985507246347,0.8584474885844748,3.5454545454545454,0.5952414252321105,0.9743589743589743,0.3507433568785736,12064.0,3072368.0,10.0,0.0,72361.5,68.32036462301825,290624.8,9325.58142459046,112.4,3.2117838587855747,56.7,1.6058919293927874,56.7,1.6058919293927874,14.299999999999999,0.5174724898753341,0.0,0.0,0.0,0.0,1.0,0.0
13572.0,4.421875,2.1347978165269722E-6,13572.0,0.8660714285714286,0.3948361950112343,0.82,0.48630136986301364,0.8752117447769622,2.5714285714285716,0.6670385867327888,0.9583333333333334,0.2679172909799219,13572.0,3511144.0,10.0,0.0,81415.8,73.68835276577546,333498.4000000001,8004.715237075371,127.0,3.069563848859023,64.0,1.5347819244295116,64.0,1.5347819244295116,15.399999999999999,0.5617433182117572,0.0,0.0,0.0,0.0,1.0,0.0
15080.0,4.9375,2.6495532882917257E-6,15080.0,0.7733887733887734,0.2853328535092217,0.77,0.3072289156626506,0.8385093167701864,2.8461538461538463,0.5639923032163808,0.918918918918919,0.06913580246913588,15080.0,3858952.0,10.0,0.0,90496.9,60.810534540579894,367548.8,8052.0110349319975,137.6,3.5408724599705343,69.3,1.7704362299852672,69.3,1.7704362299852672,15.600000000000001,0.5811865258054231,0.0,0.0,0.0,0.0,1.0,0.0
16588.0,5.484375,3.2425748779334954E-6,16588.0,0.8158508158508159,0.3651150885662278,0.85,0.5241116751269035,0.8681318681318682,3.5454545454545454,0.7144854865492444,0.9358974358974359,0.3920840459320792,16588.0,4191648.0,10.0,0.0,99563.9,74.3986932382254,400041.6,8107.699478068162,149.0,4.0879225911349035,75.0,2.0439612955674518,75.0,2.0439612955674518,15.8,0.573488351136175,0.0,0.0,0.0,0.0,1.0,0.0
18096.0,6.03125,3.879171369286875E-6,18096.0,0.8180952380952381,0.30513415497916874,0.77,0.3882978723404258,0.8924116424116424,2.3333333333333335,0.6294366339755545,0.9142857142857143,0.06596050269299812,18096.0,4499648.0,10.0,0.0,108600.59999999999,55.10922487811527,430182.39999999997,8196.519655994927,158.6,3.7570674142947658,79.8,1.8785337071473829,79.8,1.8785337071473829,16.1,0.604611904907235,0.0,0.0,0.0,0.0,1.0,0.0
19604.0,6.546875,4.514169025545319E-6,19604.0,0.7504520795660036,0.2605092696777256,0.83,0.3656716417910444,0.7377938517179023,3.761904761904762,0.5662818251411854,0.9620253164556962,0.3084291346752437,19604.0,4760368.0,10.0,0.0,117629.6,64.50050818059918,455520.0,9319.572026415992,169.8,3.5427547348230455,85.4,1.7713773674115227,85.4,1.7713773674115227,16.1,0.604611904907235,0.0,0.0,0.0,0.0,1.0,0.0
21112.0,7.21875,5.40066351984731E-6,21112.0,0.8783783783783784,0.40533561145918967,0.8,0.45295404814004375,0.8878096163186012,2.8461538461538463,0.6930003465002599,0.8918918918918919,0.1883121876201462,21112.0,5100232.0,10.0,0.0,126670.5,81.32025168021364,488524.0,9190.823346021716,182.0,4.271351594571026,91.5,2.135675797285513,91.5,2.135675797285513,16.599999999999998,0.49888765156985887,0.0,0.0,0.0,0.0,1.0,0.0
22620.0,7.953125,6.43530061804793E-6,22620.0,0.8728377746610566,0.394010756649005,0.82,0.5382247306310927,0.884992987377279,2.225806451612903,0.7187465063841756,0.9420289855072463,0.27305838243170844,22620.0,5445936.0,10.0,0.0,135684.3,93.58003704494553,522272.0,9508.373853258683,193.79999999999998,4.363484845854284,97.39999999999999,2.181742422927142,97.39999999999999,2.181742422927142,16.700000000000003,0.44845413490245695,0.0,0.0,0.0,0.0,1.0,0.0
