learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
1508.0,0.09375,4.210354139407476E-11,1508.0,0.5133333333333333,-0.1101333333333333,0.65,0.027777777777777804,0.5241109101868595,3.0,0.43451121964800865,0.7866666666666666,-0.3780678851174933,1508.0,1736.0
3016.0,0.140625,6.315531209111213E-11,3016.0,0.4338235294117647,-0.07720588235294118,0.5,-0.13019891500904185,0.43899018232819076,2.125,0.3929526239966879,0.6176470588235294,-0.9333333333333336,3016.0,1736.0
4524.0,0.171875,7.718982588913705E-11,4524.0,0.5327380952380952,0.02529761904761907,0.61,0.06340057636887603,0.531568722680913,2.5714285714285716,0.5029673851018479,0.7083333333333334,-0.5517678100263854,4524.0,1736.0
6032.0,0.21875,9.824159658617444E-11,6032.0,0.56,0.030400000000000038,0.66,0.11688311688311698,0.5466666666666666,3.0,0.5230678732248808,0.76,-0.36090245520902464,6032.0,1736.0
7540.0,0.25,1.1227611038419935E-10,7540.0,0.5537280701754386,-0.050986842105263164,0.69,0.11225658648339033,0.5062370062370062,3.1666666666666665,0.4877895001855084,0.8157894736842105,-0.25396995708154513,7540.0,1736.0
9048.0,0.265625,1.1929336728321182E-10,9048.0,0.5,-0.057599999999999985,0.61,-2.846725704167069E-16,0.5210970464135021,3.0,0.44899888641287294,0.72,-0.591664411366712,9048.0,1736.0
10556.0,0.296875,1.3332788108123674E-10,10556.0,0.5907172995780591,0.0,0.74,0.18800749531542765,0.5714749837556855,3.761904761904762,0.531695798310395,0.8481012658227848,-0.058041634541248874,10556.0,1736.0
12064.0,0.3125,1.403451379802492E-10,12064.0,0.6212121212121212,0.09469696969696972,0.74,0.2424242424242423,0.6359715880263825,3.5454545454545454,0.5838742081211422,0.8333333333333334,-0.055042045072317705,12064.0,1736.0
13572.0,0.34375,1.5437965177827413E-10,13572.0,0.44047619047619047,-0.11904761904761907,0.54,-0.11650485436893186,0.47656691134952006,2.5714285714285716,0.3779644730092272,0.6666666666666666,-0.8708780341624212,13572.0,1736.0
15080.0,0.359375,1.613969086772866E-10,15080.0,0.58991683991684,0.10187110187110182,0.67,0.17334669338677364,0.5894974590626765,2.8461538461538463,0.5658324134991917,0.7567567567567568,-0.33558776167471804,15080.0,1736.0
16588.0,0.375,1.6841416557629907E-10,16588.0,0.5402097902097902,-0.07342657342657344,0.69,0.08175355450236924,0.47802197802197804,3.5454545454545454,0.4693396640810579,0.8076923076923077,-0.2563596384070364,16588.0,1736.0
18096.0,0.390625,1.7543142247531154E-10,18096.0,0.4666666666666667,-0.10499999999999998,0.56,-0.06796116504854348,0.5436590436590436,2.3333333333333335,0.40414518843273806,0.7,-0.7868581687612209,18096.0,1736.0
19604.0,0.40625,1.82448679374324E-10,19604.0,0.41621458710066306,-0.33634719710669075,0.63,-0.17684478371501267,0.4035563592525618,3.761904761904762,0.19331815949266717,0.7848101265822784,-0.5051836480597633,19604.0,1736.0
21112.0,0.421875,1.8946593627333648E-10,21112.0,0.5831600831600832,0.10005197505197505,0.66,0.15841584158415856,0.5832928606119475,2.8461538461538463,0.5607575808217526,0.7432432432432432,-0.37986928104575163,21112.0,1736.0
22620.0,0.453125,2.035004500713614E-10,22620.0,0.5035063113604488,0.021037868162692874,0.56,0.006772009029345628,0.5123889668069191,2.225806451612903,0.4810577405983832,0.6521739130434783,-0.7769683985002676,22620.0,1736.0
24128.0,0.46875,2.1051770697037387E-10,24128.0,0.48579401319127347,-0.0791476407914764,0.59,-0.02808425275827479,0.5396825396825397,2.7037037037037037,0.4297415834119907,0.7123287671232876,-0.6561995647078521,24128.0,1736.0
25636.0,0.5,2.2455222076839878E-10,25636.0,0.5514553014553014,0.014553014553014498,0.65,0.1016427104722792,0.5200451722190853,2.8461538461538463,0.5118146753994672,0.7567567567567568,-0.4125629722921916,25636.0,1736.0
27144.0,0.5,2.2455222076839878E-10,27144.0,0.5514553014553014,0.014553014553014498,0.65,0.1016427104722792,0.4923245614035088,2.8461538461538463,0.5118146753994672,0.7567567567567568,-0.40997328584149606,27144.0,1736.0
28652.0,0.53125,2.385867345664237E-10,28652.0,0.4517543859649123,-0.1842105263157895,0.6,-0.09649122807017546,0.48804573804573803,3.1666666666666665,0.3504383220252312,0.7368421052631579,-0.6148795265605189,28652.0,1736.0
30160.0,0.53125,2.385867345664237E-10,30160.0,0.5669077757685352,-0.06057866184448457,0.73,0.1412213740458015,0.5658508158508159,3.761904761904762,0.4922546570403763,0.8481012658227848,-0.08489208633093548,30160.0,1736.0
30162.0,0.546875,2.4560399146543617E-10,30162.0,0.5821678321678322,-0.019230769230769162,0.73,0.17279411764705882,0.5658508158508159,3.5454545454545454,0.5188745216627708,0.8461538461538461,-0.08481950179832186,30162.0,1736.0
