learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1508.0,0.828125,9.095626107106606E-8,1508.0,0.5392,0.023854246044282768,0.75,0.0,0.5617842073538276,0.3333333333333333,0.0,0.0,0.018229166666666456,1508.0,424560.0,10.0,0.0,9048.300000000001,15.535657909038449,33109.6,2227.958762834018,12.0,1.0,6.5,0.5,6.5,0.5,3.8,0.24944382578492943,0.0,0.0,0.0,0.0,1.0,0.0
3016.0,1.40625,1.9890246524785956E-7,3016.0,0.5436580882352942,0.030794094496422522,0.68,0.0,0.5553997194950911,0.47058823529411764,0.0,0.0,-0.2357490396927013,3016.0,721752.0,10.0,0.0,18066.2,42.289426049020385,61970.4,2697.237052162,22.200000000000003,1.2000000000000002,11.600000000000001,0.6000000000000001,11.600000000000001,0.6000000000000001,5.4,0.1632993161855452,0.0,0.0,0.0,0.0,1.0,0.0
4524.0,2.03125,3.8663251972239877E-7,4524.0,0.4632936507936508,0.03010590180693344,0.72,0.0,0.5002428363283147,0.3888888888888889,0.0,0.0,-0.11311072056239051,4524.0,1161064.0,10.0,0.0,27097.3,42.43532333642183,104753.6,3930.4392154906377,39.39999999999999,1.5434449203720302,20.199999999999996,0.7717224601860151,20.199999999999996,0.7717224601860151,7.6000000000000005,0.3055050463303893,0.0,0.0,0.0,0.0,1.0,0.0
6032.0,2.484375,5.624606597444249E-7,6032.0,0.382016632016632,0.017207932588157338,0.74,0.0,0.47573333333333334,0.35135135135135137,0.0,0.0,-0.040000000000000036,6032.0,1499936.0,10.0,0.0,36126.700000000004,41.69973354564498,137699.2,4905.09137031219,50.800000000000004,2.2201101073795617,25.900000000000002,1.1100550536897809,25.900000000000002,1.1100550536897809,8.1,0.40688518719112343,0.0,0.0,0.0,0.0,1.0,0.0
7540.0,2.890625,7.475619915769331E-7,7540.0,0.3815789473684211,0.017962420934224885,0.76,0.0,0.33471933471933474,0.3157894736842105,0.0,0.0,0.02970509383378001,7540.0,1761240.0,10.0,0.0,45175.1,52.60976884360704,163210.4,6025.4631305633075,60.0,2.216102685145955,30.5,1.1080513425729774,30.5,1.1080513425729774,8.700000000000001,0.2603416558635552,0.0,0.0,0.0,0.0,1.0,0.0
9048.0,3.265625,9.448743205414049E-7,9048.0,0.40429136081309996,0.017522822449900388,0.77,0.0,0.3206751054852321,0.2987012987012987,0.0,0.0,0.06090252707581231,9048.0,2033880.0,10.0,0.0,54199.899999999994,44.38529536281627,189813.59999999998,5742.939431646093,69.4,2.2861904265976327,35.2,1.1430952132988164,35.2,1.1430952132988164,9.3,0.2999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
10556.0,3.671875,1.1947592267663112E-6,10556.0,0.596745027124774,0.04184252455589077,0.79,0.0,0.5139701104613386,0.26582278481012656,0.0,0.0,0.14575722543352612,10556.0,2377656.0,10.0,0.0,63256.9,49.178687795968436,223231.19999999998,4900.621413657659,81.20000000000002,1.9877402021167427,41.10000000000001,0.9938701010583714,41.10000000000001,0.9938701010583714,9.9,0.31446603773522014,0.0,0.0,0.0,0.0,1.0,0.0
12064.0,4.078125,1.469834662404739E-6,12064.0,0.4527972027972028,0.027052440312182416,0.76,-0.03806228373702386,0.4819888381532217,0.28205128205128205,0.0,0.0,0.02644250168123737,12064.0,2617344.0,10.0,0.0,72361.5,68.32036462301825,246480.80000000002,5587.210977461534,92.2,2.7030846576951055,46.6,1.3515423288475528,46.6,1.3515423288475528,10.1,0.37859388972001823,0.0,0.0,0.0,0.0,1.0,0.0
13572.0,4.453125,1.7584134992729457E-6,13572.0,0.5446428571428571,0.041944033239299294,0.73,0.05063291139240495,0.3800112930547713,0.3888888888888889,0.1889822365046136,0.03571428571428571,-0.0977950868783704,13572.0,2974648.0,10.0,0.0,81415.8,73.68835276577546,281408.0,6222.726747799374,103.6,2.829212689856392,52.3,1.414606344928196,52.3,1.414606344928196,10.700000000000001,0.21343747458109494,0.0,0.0,0.0,0.0,1.0,0.0
15080.0,4.859375,2.1043210613748264E-6,15080.0,0.4916839916839917,0.03102092684848204,0.74,0.0,0.4991530208921513,0.35135135135135137,0.0,0.0,-0.05199892675073782,15080.0,3291312.0,10.0,0.0,90496.9,60.810534540579894,312252.8,6801.462033677433,115.8,2.9544693074880444,58.4,1.4772346537440222,58.4,1.4772346537440222,11.5,0.40138648595974313,0.0,0.0,0.0,0.0,1.0,0.0
