learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
1508.0,1.140625,2.4984584241691563E-7,1508.0,0.44,0.04621438666038834,0.73,-0.03846153846153849,0.41832429174201324,0.3333333333333333,0.0,0.0,-0.060312500000000296,1508.0,868440.0
3016.0,1.84375,4.967496432881388E-7,3016.0,0.5266544117647058,0.06548652833934607,0.67,-0.019777503090234738,0.5638148667601683,0.47058823529411764,0.0,0.0,-0.27436619718309824,3016.0,1357368.0
4524.0,2.515625,8.068709414348834E-7,4524.0,0.49007936507936506,0.04984608440682316,0.72,0.0,0.5172413793103449,0.3888888888888889,0.0,0.0,-0.11311072056239051,4524.0,1784208.0
6032.0,3.0,1.0829599018001723E-6,6032.0,0.5150727650727651,0.050968118046288785,0.74,0.0,0.4256,0.35135135135135137,0.0,0.0,-0.040000000000000036,6032.0,2203280.0
7540.0,3.515625,1.4294732116266258E-6,7540.0,0.5531798245614035,0.050614686202278145,0.76,0.0,0.5748440748440748,0.3157894736842105,0.0,0.0,0.02970509383378001,7540.0,2597696.0
9048.0,3.921875,1.7388187310037516E-6,9048.0,0.43365330321852064,0.02768141692202028,0.77,0.0,0.4321880650994575,0.2987012987012987,0.0,0.0,0.06090252707581231,9048.0,2943424.0
10556.0,4.3125,2.0736946801965437E-6,10556.0,0.517781796262809,0.04052256308722524,0.79,0.0,0.5490578297595842,0.26582278481012656,0.0,0.0,0.14575722543352612,10556.0,3313800.0
12064.0,4.984375,2.7244062706207237E-6,12064.0,0.5501165501165501,0.055568734492131816,0.78,0.0,0.5367833587011669,0.28205128205128205,0.0,0.0,0.107572293207801,12064.0,3743712.0
13572.0,5.75,3.5593901217604677E-6,13572.0,0.4965277777777778,0.054190106166829316,0.72,0.0,0.5341614906832298,0.3888888888888889,0.0,0.0,-0.13845416417016193,13572.0,4215648.0
15080.0,6.34375,4.2668327740910984E-6,15080.0,0.5623700623700624,0.05776911717686692,0.73,-0.019637462235649904,0.4867306606437041,0.35135135135135137,0.0,0.0,-0.09246042393345853,15080.0,4605640.0
16588.0,6.875,4.951846074416406E-6,16588.0,0.49005424954792043,0.035488340596460874,0.78,-0.01946246524559769,0.49714285714285716,0.26582278481012656,0.0,0.0,0.10860771861260378,16588.0,4984280.0
18096.0,7.453125,5.752413287862308E-6,18096.0,0.48567265662943176,0.043462232902066356,0.71,0.0,0.577962577962578,0.4084507042253521,0.0,0.0,-0.17770197486535041,18096.0,5352768.0
19604.0,8.0,6.5692163318292145E-6,19604.0,0.5223025919228451,0.06630312567596516,0.78,-0.01946246524559769,0.5328125,0.26582278481012656,0.0,0.0,0.10521161825726152,19604.0,5773400.0
21112.0,8.546875,7.4571845470927665E-6,21112.0,0.48680872653475393,0.08026978590146401,0.74,0.08386187455954912,0.45148026315789475,0.3698630136986301,0.27029495135979437,0.07407407407407407,-0.05580303904597039,21112.0,6276416.0
22620.0,9.15625,8.516499656252563E-6,22620.0,0.5167557066537154,0.08221019444579662,0.68,-0.028938906752411238,0.503973819541842,0.4084507042253521,0.18038865816389876,0.034482758620689655,-0.29234065345474,22620.0,6719592.0
24128.0,9.734375,9.585656322694074E-6,24128.0,0.32588357588357586,0.020685314582778072,0.74,0.0,0.31620553359683795,0.35135135135135137,0.0,0.0,-0.0513289760348582,24128.0,7148616.0
25636.0,10.34375,1.0780715771640341E-5,25636.0,0.5165692007797271,0.054374224730797144,0.8,-0.019367991845056203,0.4839073969508752,0.2345679012345679,0.0,0.0,0.19193065405831372,25636.0,7580664.0
27144.0,11.0625,1.2273979308601056E-5,27144.0,0.42933333333333334,0.03958703310650695,0.75,0.0,0.4868421052631579,0.3333333333333333,0.0,0.0,-0.006974328535391153,27144.0,8030840.0
28652.0,11.765625,1.3809990713424568E-5,28652.0,0.49451754385964913,0.052949817970229254,0.76,0.0,0.643970893970894,0.3157894736842105,0.0,0.0,0.031208791208791307,28652.0,8444312.0
30160.0,12.5,1.550632305831338E-5,30160.0,0.5195901145268234,0.05394269716500277,0.78,-0.01946246524559769,0.5011655011655012,0.26582278481012656,0.0,0.0,0.1161316104968696,30160.0,8928848.0
30162.0,12.796875,1.6192159835352666E-5,30162.0,0.5174825174825175,0.053131530942886904,0.77,-0.0195035460992906,0.5011655011655012,0.28205128205128205,0.0,0.0,0.07601758124667019,30162.0,8929960.0
