learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
1508.0,1.140625,3.044994729053643E-7,1508.0,0.8293333333333334,0.284648965423129,0.82,0.42857142857142855,0.8016877637130801,0.3333333333333333,0.6196773353931867,0.4,0.29312499999999964,1508.0,1053656.0
3016.0,1.9375,6.561257436664568E-7,3016.0,0.7886029411764706,0.3203726484794891,0.76,0.3987975951903806,0.812529219261337,0.47058823529411764,0.6484568786969661,0.46875,0.07318822023047392,3016.0,1705664.0
4524.0,2.59375,1.0546289720676012E-6,4524.0,0.7926587301587301,0.2728643140809416,0.74,0.25799086757990874,0.7673627974745022,0.3888888888888889,0.5386822546070842,0.32142857142857145,-0.03360281195079112,4524.0,2347280.0
6032.0,3.125,1.4657403031984966E-6,6032.0,0.8284823284823285,0.37909882008753215,0.85,0.5481927710843373,0.7893333333333333,0.35135135135135137,0.6974858324629157,0.5,0.3999999999999999,6032.0,2991320.0
7540.0,3.78125,2.087339332016806E-6,7540.0,0.9067982456140351,0.3756579019266403,0.83,0.4823386114494518,0.8466735966735967,0.3157894736842105,0.6834509954326606,0.5,0.3127077747989273,7540.0,3661368.0
9048.0,4.34375,2.7144814763839047E-6,9048.0,0.792772444946358,0.30584493914781563,0.85,0.4911804613297151,0.8354430379746836,0.2987012987012987,0.6507607501411994,0.43478260869565216,0.3875451263537905,9048.0,4309688.0
10556.0,4.921875,3.4515700665199094E-6,10556.0,0.9168173598553345,0.4375596017996227,0.91,0.6781115879828327,0.7940220922677063,0.26582278481012656,0.7559289460184544,0.5714285714285714,0.6338959537572255,10556.0,4928336.0
12064.0,5.65625,4.499553114227537E-6,12064.0,0.8484848484848485,0.3435505845393252,0.83,0.4193989071038251,0.8168442415017757,0.28205128205128205,0.6229862663910724,0.4090909090909091,0.3103967720242096,12064.0,5516184.0
13572.0,6.265625,5.474556754860613E-6,13572.0,0.8353174603174603,0.3742020630647446,0.79,0.4081172491544535,0.8543195934500283,0.3888888888888889,0.6315136766607068,0.42857142857142855,0.1461593768723788,13572.0,6184776.0
15080.0,6.84375,6.498541107349512E-6,15080.0,0.7474012474012474,0.2853041512884326,0.78,0.3073047858942066,0.7828910220214568,0.35135135135135137,0.5395000380540219,0.3076923076923077,0.10984706198014506,15080.0,6846584.0
16588.0,7.53125,7.828330433565296E-6,16588.0,0.779385171790235,0.33944514993699415,0.85,0.48489010989010983,0.8773626373626373,0.26582278481012656,0.6723686236013817,0.47619047619047616,0.3922325354176842,16588.0,7476744.0
18096.0,8.234375,9.30816999041579E-6,18096.0,0.7916464303059738,0.3040472622645795,0.75,0.33155080213903765,0.7879417879417879,0.4084507042253521,0.6059443278155596,0.41379310344827586,-0.015260323159784726,18096.0,8135504.0
19604.0,8.90625,1.0823893988142826E-5,19604.0,0.8378541289933695,0.3601097069532868,0.83,0.3919885550786836,0.83,0.26582278481012656,0.6013847793242636,0.38095238095238093,0.30857261410788367,19604.0,8720352.0
21112.0,9.578125,1.2452253981286454E-5,21112.0,0.8680872653475393,0.40046089121149775,0.83,0.5636550308008212,0.8656798245614035,0.3698630136986301,0.7704591526720109,0.6666666666666666,0.3096672437007115,21112.0,9368376.0
22620.0,10.28125,1.4273939854724127E-5,22620.0,0.8528411850412821,0.3553505448928896,0.82,0.47765525246662804,0.8588125292192613,0.4084507042253521,0.6387214037189631,0.41379310344827586,0.27305838243170844,22620.0,1.0014824E7
24128.0,11.0,1.6249406778822757E-5,24128.0,0.735966735966736,0.2867029557370114,0.79,0.3852459016393444,0.6956521739130435,0.35135135135135137,0.6235169514723627,0.4230769230769231,0.15084967320261472,24128.0,1.0624152E7
25636.0,11.796875,1.856696575285039E-5,25636.0,0.8596491228070176,0.3440832136931424,0.83,0.4121715076071921,0.8311688311688312,0.2345679012345679,0.6578362547106201,0.47368421052631576,0.31314105594956637,25636.0,1.1241984E7
27144.0,12.578125,2.096561291384407E-5,27144.0,0.7909333333333334,0.3540013735527313,0.8,0.42028985507246386,0.7828947368421053,0.3333333333333333,0.6596969000988256,0.48,0.19442053717168725,27144.0,1.1868032E7
28652.0,13.40625,2.363591015131937E-5,28652.0,0.8322368421052632,0.32673296235843297,0.82,0.4047619047619044,0.8035343035343036,0.3157894736842105,0.600164451147394,0.375,0.27340659340659323,28652.0,1.2464248E7
30160.0,14.28125,2.6606630999594924E-5,30160.0,0.9282700421940928,0.4357565720914461,0.88,0.5795374912403644,0.8642191142191142,0.26582278481012656,0.714526782707794,0.5238095238095238,0.5178899693619289,30160.0,1.3123696E7
30162.0,14.78125,2.8304076080934865E-5,30162.0,0.9324009324009324,0.45384864812198666,0.88,0.5978552278820374,0.8642191142191142,0.28205128205128205,0.7290188827928474,0.5454545454545454,0.5179222163026105,30162.0,1.3122848E7
