learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1508.0,0.953125,1.383182178768847E-7,1508.0,0.8170666666666667,0.27455537677462827,0.81,0.3666666666666667,0.7751657625075347,3.0,0.5580919876388359,0.9733333333333334,0.2538541666666667,1508.0,560960.0,10.0,0.0,9048.300000000001,15.535657909038449,46399.200000000004,2528.5047175488257,17.2,1.20922380981447,9.1,0.604611904907235,9.1,0.604611904907235,6.1000000000000005,0.2333333333333334,0.0,0.0,0.0,0.0,1.0,0.0
3016.0,1.859375,3.5619311448600557E-7,3016.0,0.8397280233122875,0.324393680537209,0.76,0.3359158826784727,0.8251519401589528,2.4482758620689653,0.5892842688296063,0.9154929577464789,0.06961439588688961,3016.0,929312.0,10.0,0.0,18066.2,42.289426049020385,82149.6,5100.87818844298,30.8,2.337139752394414,15.9,1.168569876197207,15.9,1.168569876197207,8.8,0.24944382578492943,0.0,0.0,0.0,0.0,1.0,0.0
4524.0,2.609375,6.065419357683923E-7,4524.0,0.8395238095238096,0.3200936891452493,0.81,0.4836956521739132,0.825643516270034,2.3333333333333335,0.6683312551921141,0.9571428571428572,0.24467486818980672,4524.0,1290288.0,10.0,0.0,27097.3,42.43532333642183,117352.8,6444.409637300638,44.0,2.6874192494328497,22.5,1.3437096247164249,22.5,1.3437096247164249,10.299999999999999,0.4229525846816507,0.0,0.0,0.0,0.0,1.0,0.0
6032.0,3.28125,8.946958567119306E-7,6032.0,0.7869022869022869,0.3189845360220759,0.81,0.4277108433734941,0.8032,2.8461538461538463,0.6326198702284811,0.9459459459459459,0.2400000000000002,6032.0,1657824.0,10.0,0.0,36126.700000000004,41.69973354564498,153021.6,6691.365559352507,57.6,2.5999999999999996,29.3,1.2999999999999998,29.3,1.2999999999999998,11.6,0.339934634239519,0.0,0.0,0.0,0.0,1.0,0.0
7540.0,3.90625,1.2133866807238922E-6,7540.0,0.9475051975051975,0.41358408159919097,0.85,0.5481927710843373,0.8586278586278586,2.8461538461538463,0.6974858324629157,0.972972972972973,0.3935656836461124,7540.0,1971024.0,10.0,0.0,45175.1,52.60976884360704,183694.4,7400.6129523919235,67.0,3.098386676965933,34.0,1.5491933384829666,34.0,1.5491933384829666,12.700000000000001,0.5972157622389639,0.0,0.0,0.0,0.0,1.0,0.0
9048.0,4.46875,1.5459934042559728E-6,9048.0,0.7902097902097902,0.36389448124880563,0.88,0.5652173913043477,0.8318264014466547,3.5454545454545454,0.674199862463242,1.0,0.5098148984198646,9048.0,2285656.0,10.0,0.0,54199.899999999994,44.38529536281627,214361.6,5198.097402362179,78.8,1.872609587358419,39.9,0.9363047936792095,39.9,0.9363047936792095,13.9,0.5259911279353167,0.0,0.0,0.0,0.0,1.0,0.0
10556.0,5.125,1.992595175074206E-6,10556.0,0.921036769138035,0.4516504783671722,0.88,0.5617238860482103,0.8057179987004548,3.761904761904762,0.6856841464141936,0.9873417721518988,0.5118612716763006,10556.0,2630592.0,10.0,0.0,63256.9,49.178687795968436,247809.59999999998,6002.108524325246,91.8,2.6699979192667707,46.4,1.3349989596333853,46.4,1.3349989596333853,14.3,0.5587684871413403,0.0,0.0,0.0,0.0,1.0,0.0
12064.0,5.84375,2.5576970721077583E-6,12064.0,0.8537296037296037,0.38175022252142843,0.85,0.4673295454545453,0.8660578386605784,3.5454545454545454,0.6313488723371561,0.9743589743589743,0.39152656355077325,12064.0,3039144.0,10.0,0.0,72361.5,68.32036462301825,287488.80000000005,5983.618817330451,109.39999999999999,2.5263060428661888,55.199999999999996,1.2631530214330944,55.199999999999996,1.2631530214330944,14.700000000000001,0.5174724898753342,0.0,0.0,0.0,0.0,1.0,0.0
13572.0,6.5625,3.196813955178691E-6,13572.0,0.8685515873015873,0.4196650550612776,0.82,0.5108695652173911,0.8825522303783173,2.5714285714285716,0.7060537548670814,0.9305555555555556,0.2681366087477529,13572.0,3437200.0,10.0,0.0,81415.8,73.68835276577546,326420.0,6201.485384791114,122.0,2.463060426921489,61.5,1.2315302134607444,61.5,1.2315302134607444,14.700000000000001,0.5174724898753342,0.0,0.0,0.0,0.0,1.0,0.0
15080.0,7.203125,3.816805126714624E-6,15080.0,0.7707900207900208,0.2982919579166122,0.79,0.34863523573200983,0.8441558441558441,2.8461538461538463,0.572226203037599,0.9459459459459459,0.15030855916286578,15080.0,3740968.0,10.0,0.0,90496.9,60.810534540579894,356063.2,6013.304532081803,133.0,2.211083193570267,67.0,1.1055415967851334,67.0,1.1055415967851334,14.9,0.5044248650140519,0.0,0.0,0.0,0.0,1.0,0.0
16588.0,7.984375,4.644692687886871E-6,16588.0,0.7974683544303798,0.33456775400770045,0.83,0.4162087912087911,0.876043956043956,3.761904761904762,0.6335981807196195,0.9367088607594937,0.3111968734733754,16588.0,4096224.0,10.0,0.0,99563.9,74.3986932382254,390764.79999999993,4700.061268631384,145.00000000000003,1.8378731669453638,73.00000000000001,0.9189365834726819,73.00000000000001,0.9189365834726819,16.0,0.557773351022717,0.0,0.0,0.0,0.0,1.0,0.0
18096.0,8.71875,5.490369318674008E-6,18096.0,0.8105876639145216,0.3057855486545717,0.79,0.42560175054704613,0.8799376299376299,2.4482758620689653,0.6455285736418276,0.9295774647887324,0.14718132854578098,18096.0,4451320.0,10.0,0.0,108600.59999999999,55.10922487811527,425429.60000000003,4859.560847099938,157.4,1.8571184369578824,79.2,0.9285592184789412,79.2,0.9285592184789412,16.3,0.5385164807134505,0.0,0.0,0.0,0.0,1.0,0.0
