learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
1508.0,0.15625,1.2935035758548313E-10,1508.0,0.42773333333333335,0.04548533175576208,0.69,-0.06896551724137977,0.4279686558167571,3.0,0.19043809142780932,0.9066666666666666,-0.21739583333333382,1508.0,3200.0
3016.0,0.21875,1.8109050061967638E-10,3016.0,0.5021855269548324,0.03354577339702647,0.71,0.0,0.4600280504908836,2.4482758620689653,0.0,1.0,-0.12421593830334189,3016.0,3200.0
4524.0,0.28125,2.3283064365386963E-10,4524.0,0.5771428571428572,0.030538014084422083,0.7,0.0,0.4565322972316659,2.3333333333333335,0.0,1.0,-0.1926186291739899,4524.0,3200.0
6032.0,0.34375,2.845707866880629E-10,6032.0,0.4698544698544699,0.008581344184016793,0.74,0.0,0.504,2.8461538461538463,0.0,1.0,-0.040000000000000036,6032.0,3200.0
7540.0,0.40625,3.363109297222562E-10,7540.0,0.5457380457380457,0.011958138481333869,0.74,0.0,0.46725571725571724,2.8461538461538463,0.0,1.0,-0.051152815013405066,7540.0,3200.0
9048.0,0.453125,3.7511603699790113E-10,9048.0,0.4621212121212121,0.0028779070549485586,0.78,0.0,0.6045810729355033,3.5454545454545454,0.0,1.0,0.10132731376975182,9048.0,3200.0
10556.0,0.484375,4.0098610851499777E-10,10556.0,0.4472573839662447,0.004113244412929429,0.79,0.0,0.4983755685510071,3.761904761904762,0.0,1.0,0.14575722543352612,10556.0,3200.0
12064.0,0.53125,4.397912157906427E-10,12064.0,0.46503496503496505,0.004437069250525838,0.78,0.0,0.4368340943683409,3.5454545454545454,0.0,1.0,0.107572293207801,12064.0,3200.0
13572.0,0.5625,4.656612873077394E-10,13572.0,0.38492063492063494,0.0032234565402407545,0.72,0.0,0.49632975719932243,2.5714285714285716,0.0,1.0,-0.13845416417016193,13572.0,3200.0
15080.0,0.59375,4.91531358824836E-10,15080.0,0.3633056133056133,0.006638904105366272,0.74,0.0,0.5420666290231507,2.8461538461538463,0.0,1.0,-0.05199892675073782,15080.0,3200.0
16588.0,0.640625,5.303364661004809E-10,16588.0,0.6955997588908981,0.007643958163600528,0.79,0.0,0.4114285714285714,3.761904761904762,0.0,1.0,0.14912554958475818,16588.0,3200.0
18096.0,0.671875,5.562065376175775E-10,18096.0,0.5012141816415736,0.004614932806824457,0.71,0.0,0.47713097713097713,2.4482758620689653,0.0,1.0,-0.17770197486535041,18096.0,3200.0
19604.0,0.703125,5.820766091346742E-10,19604.0,0.45396270396270394,0.005812514275089498,0.78,0.0,0.4430379746835443,3.5454545454545454,0.0,1.0,0.1053972204936736,19604.0,3200.0
21112.0,0.71875,5.950116448932224E-10,21112.0,0.4365904365904366,0.008204244484392664,0.74,0.0,0.3822243807673628,2.8461538461538463,0.0,1.0,-0.054991351143571045,21112.0,3200.0
22620.0,0.75,6.208817164103191E-10,22620.0,0.4560466245750364,0.006065690752942332,0.71,0.0,0.47218326320710613,2.4482758620689653,0.0,1.0,-0.1713928571428571,22620.0,3200.0
24128.0,0.796875,6.59686823685964E-10,24128.0,0.4834034595605423,0.004905416259176343,0.69,0.0,0.4618055555555556,2.225806451612903,0.0,1.0,-0.25203883495145646,24128.0,3200.0
25636.0,0.8125,6.726218594445122E-10,25636.0,0.4895833333333333,0.011434039233301108,0.72,0.0,0.37549407114624506,2.5714285714285716,0.0,1.0,-0.1296946805162105,25636.0,3200.0
27144.0,0.84375,6.984919309616089E-10,27144.0,0.37280701754385964,0.003488760119956691,0.76,0.0,0.4342105263157895,3.1666666666666665,0.0,1.0,0.03330464460602453,27144.0,3200.0
28652.0,0.875,7.243620024787055E-10,28652.0,0.4292763157894737,0.003928963516632911,0.76,0.0,0.5145530145530145,3.1666666666666665,0.0,1.0,0.031208791208791307,28652.0,3200.0
30160.0,0.90625,7.502320739958022E-10,30160.0,0.5780590717299579,0.007723656997749406,0.79,0.0,0.4737762237762238,3.761904761904762,0.0,1.0,0.15630744638337557,30160.0,3200.0
30162.0,0.90625,7.502320739958022E-10,30162.0,0.5565268065268065,0.007360810303229659,0.78,0.0,0.4737762237762238,3.5454545454545454,0.0,1.0,0.11619072988811935,30162.0,3200.0
