learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
1508.0,1.078125,2.8136836287255085E-7,1508.0,0.8421333333333333,0.29139033986837903,0.82,0.42857142857142855,0.8221820373719108,3.0,0.6196773353931867,0.96,0.29312499999999964,1508.0,1030544.0
3016.0,1.734375,5.722834612242877E-7,3016.0,0.8042279411764706,0.3260945060956139,0.77,0.407826982492276,0.8158017765310893,2.125,0.6366560157203741,0.9264705882352942,0.11180537772087087,3016.0,1713560.0
4524.0,2.3125,9.249874144896036E-7,4524.0,0.7981150793650794,0.2620434371917974,0.78,0.35597189695550363,0.7799902865468674,2.5714285714285716,0.580776710364308,0.9444444444444444,0.12541300527240765,4524.0,2358256.0
6032.0,2.765625,1.274028197965688E-6,6032.0,0.7936,0.31397665620991805,0.78,0.3230769230769233,0.8,3.0,0.5754997827975263,0.92,0.11941605839416056,6032.0,2977560.0
7540.0,3.234375,1.7199764907773995E-6,7540.0,0.9194078947368421,0.40693857487126495,0.87,0.6041412911084044,0.856029106029106,3.1666666666666665,0.7485365839715916,0.9605263157894737,0.47442359249329746,7540.0,3677440.0
9048.0,3.625,2.1588565949867994E-6,9048.0,0.7571993224167137,0.2686717094084442,0.79,0.35819070904645495,0.8257986738999398,3.347826086956522,0.6241877839323592,0.8961038961038961,0.14256317689530698,9048.0,4342984.0
10556.0,4.03125,2.6816939741062616E-6,10556.0,0.8963230861965039,0.42031959844842454,0.89,0.6367239101717307,0.7530864197530864,3.761904761904762,0.7717120457887326,0.9620253164556962,0.5525394990366089,10556.0,4974800.0
12064.0,4.53125,3.4084277447416545E-6,12064.0,0.8106060606060606,0.31690153815961614,0.79,0.30921052631578944,0.8280060882800608,3.5454545454545454,0.5753280203521561,0.9102564102564102,0.1481371889710828,12064.0,5618336.0
13572.0,5.0,4.1737808755392E-6,13572.0,0.8042763157894737,0.29246254265678395,0.83,0.42799461641991915,0.8428308823529411,3.1666666666666665,0.6042611843792123,0.9736842105263158,0.3094163424124511,13572.0,6311360.0
15080.0,5.53125,5.129008495714515E-6,15080.0,0.739085239085239,0.26567030718801643,0.81,0.4106699751861042,0.821005081874647,2.8461538461538463,0.607472525323466,0.9594594594594594,0.2312315535283072,15080.0,6950408.0
16588.0,6.078125,6.194426160719659E-6,16588.0,0.8700623700623701,0.44772007377598094,0.88,0.6717724288840262,0.8361237950279046,2.8461538461538463,0.8092500570810328,0.9459459459459459,0.5122371967654986,16588.0,7530680.0
18096.0,6.6875,7.486006426107551E-6,18096.0,0.8222438076736279,0.283717902582927,0.76,0.3201133144475923,0.8721413721413721,2.4482758620689653,0.5661660122043931,0.9295774647887324,0.025350089766606698,18096.0,8192928.0
19604.0,7.25,8.76566343423393E-6,19604.0,0.8394097222222222,0.3047341629787541,0.72,0.308300395256917,0.8374088374088374,1.7777777777777777,0.5590169943749475,0.9375,-0.13528852119958631,19604.0,8793736.0
21112.0,7.84375,1.021481707640406E-5,21112.0,0.8638253638253638,0.416420749255682,0.83,0.541036717062635,0.8630403108305003,2.8461538461538463,0.7464399220115154,0.9054054054054054,0.3101979627138188,21112.0,9434376.0
22620.0,8.46875,1.1850222104435992E-5,22620.0,0.892983699503898,0.387600224627128,0.87,0.47833065810593917,0.8658536585365854,4.882352941176471,0.6692602514684448,0.9518072289156626,0.47291629324251666,22620.0,1.0114576E7
24128.0,9.234375,1.3982757195157721E-5,24128.0,0.8178589548452562,0.3414494087276834,0.84,0.5404939689833428,0.8407738095238095,2.7037037037037037,0.7051308660847493,0.958904109589041,0.35378640776699016,24128.0,1.0766696E7
25636.0,10.0,1.623619124681378E-5,25636.0,0.8773388773388774,0.37780224114071126,0.87,0.596774193548387,0.7521174477696216,2.8461538461538463,0.7071067811865476,1.0,0.4742577693642531,25636.0,1.1377088E7
27144.0,10.734375,1.8519562986006748E-5,27144.0,0.7829333333333334,0.3337580447497651,0.78,0.3623188405797102,0.8146929824561403,3.0,0.6269502904271332,0.8933333333333333,0.11386259088885589,27144.0,1.20188E7
28652.0,11.515625,2.1076953756467744E-5,28652.0,0.8366228070175439,0.35616249308889847,0.81,0.42143727161997585,0.8035343035343036,3.1666666666666665,0.6497300384059655,0.9210526315789473,0.2330402930402933,28652.0,1.2653464E7
30160.0,12.296875,2.3760815222178476E-5,30160.0,0.8866787221217601,0.42669656086076224,0.84,0.5340710541642397,0.8828671328671329,3.761904761904762,0.7685813552110531,0.8860759493670886,0.35718662581590493,30160.0,1.3279216E7
30162.0,12.75,2.531757490942254E-5,30162.0,0.8898601398601399,0.4327868081390817,0.84,0.5485327313769751,0.8828671328671329,3.5454545454545454,0.7766252977767677,0.8846153846153846,0.3572296217368139,30162.0,1.328024E7
