learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
1508.0,0.078125,3.5086284495062296E-11,1508.0,0.5066666666666667,-0.16266666666666663,0.66,0.01449275362318842,0.512959614225437,3.0,0.4033195589934446,0.8133333333333334,-0.3352083333333335,1508.0,1736.0
3016.0,0.109375,4.912079829308722E-11,3016.0,0.4338235294117647,-0.07720588235294118,0.5,-0.13019891500904185,0.43899018232819076,2.125,0.3929526239966879,0.6176470588235294,-0.930857874519846,3016.0,1736.0
4524.0,0.15625,7.01725689901246E-11,4524.0,0.4722222222222222,-0.08680555555555558,0.57,-0.05495583905790012,0.4900437105390966,2.5714285714285716,0.4166666666666667,0.6944444444444444,-0.7094200351493855,4524.0,1736.0
6032.0,0.171875,7.718982588913706E-11,6032.0,0.56,-0.016000000000000014,0.68,0.12328767123287683,0.5666666666666667,3.0,0.5059644256269407,0.8,-0.2808493696084937,6032.0,1736.0
7540.0,0.21875,9.824159658617444E-11,7540.0,0.5471491228070176,-0.05016447368421051,0.68,0.0970654627539506,0.4994802494802495,3.1666666666666665,0.4838397226282506,0.8026315789473685,-0.29372654155495986,7540.0,1736.0
9048.0,0.25,1.1227611038419935E-10,9048.0,0.5028232636928289,-0.030491247882552253,0.61,0.0051020408163268164,0.5147679324894515,3.347826086956522,0.46199430210541087,0.7012987012987013,-0.5923826714801446,9048.0,1736.0
10556.0,0.265625,1.1929336728321182E-10,10556.0,0.5669077757685352,-0.06057866184448457,0.73,0.1412213740458015,0.5714749837556855,3.761904761904762,0.4922546570403763,0.8481012658227848,-0.09831213872832383,10556.0,1736.0
12064.0,0.296875,1.3332788108123674E-10,12064.0,0.5920745920745921,0.037296037296037365,0.72,0.18414918414918396,0.5920852359208524,3.5454545454545454,0.5462309935991351,0.8205128205128205,-0.1358170813718899,12064.0,1736.0
13572.0,0.3125,1.403451379802492E-10,13572.0,0.5010964912280702,-0.04440789473684209,0.61,0.0020470829068577863,0.5257352941176471,3.1666666666666665,0.455232734000163,0.7105263157894737,-0.5842801556420236,13572.0,1736.0
15080.0,0.328125,1.4736239487926168E-10,15080.0,0.58991683991684,0.10187110187110182,0.67,0.17334669338677364,0.6047430830039525,2.8461538461538463,0.5658324134991917,0.7567567567567568,-0.33522940702978243,15080.0,1736.0
16588.0,0.359375,1.613969086772866E-10,16588.0,0.6159043659043659,0.14812889812889812,0.69,0.223446893787575,0.5248604769152715,2.8461538461538463,0.5962460528249688,0.7702702702702703,-0.26005390835579545,16588.0,1736.0
18096.0,0.375,1.6841416557629907E-10,18096.0,0.4868868382710053,-0.10101991257892184,0.59,-0.027054108216432945,0.5051975051975052,2.4482758620689653,0.420457901594337,0.7323943661971831,-0.665026929982047,18096.0,1736.0
19604.0,0.390625,1.7543142247531154E-10,19604.0,0.5364583333333334,0.08203125,0.57,0.07247627264883512,0.5416130416130416,1.7777777777777777,0.5229125165837972,0.65625,-0.7434788004136504,19604.0,1736.0
21112.0,0.40625,1.82448679374324E-10,21112.0,0.5582120582120582,0.014812889812889751,0.66,0.11642411642411657,0.587178241864983,2.8461538461538463,0.5163642286526213,0.7702702702702703,-0.37960407457236195,21112.0,1736.0
22620.0,0.421875,1.8946593627333648E-10,22620.0,0.5038979447200567,-0.19560595322466334,0.72,0.007795889440113323,0.48577235772357724,4.882352941176471,0.3830201886565479,0.8313253012048193,-0.13525721455457956,22620.0,1736.0
24128.0,0.4375,1.9648319317234895E-10,24128.0,0.5687468290208016,0.0426179604261796,0.66,0.13749365804160354,0.5426587301587301,2.7037037037037037,0.5330288324045245,0.7671232876712328,-0.37320388349514544,24128.0,1736.0
25636.0,0.46875,2.1051770697037387E-10,25636.0,0.6226611226611226,0.15072765072765065,0.7,0.23935091277890472,0.5765104460756635,2.8461538461538463,0.601453540804576,0.7837837837837838,-0.2132513014671083,25636.0,1736.0
27144.0,0.484375,2.1753496386938634E-10,27144.0,0.6066666666666667,0.08133333333333337,0.71,0.21621621621621587,0.581140350877193,3.0,0.570379990298865,0.8133333333333334,-0.16809022110105387,27144.0,1736.0
28652.0,0.5,2.245522207683988E-10,28652.0,0.5263157894736842,-0.10032894736842102,0.67,0.0549828178694158,0.5332640332640333,3.1666666666666665,0.4479485402776106,0.8026315789473685,-0.33208791208791183,28652.0,1736.0
30160.0,0.515625,2.3156947766741128E-10,30160.0,0.5430982519590114,-0.12115732368896925,0.72,0.09267660401814666,0.5303030303030303,3.761904761904762,0.44936496616330557,0.8481012658227848,-0.12492340482216621,30160.0,1736.0
30162.0,0.515625,2.3156947766741128E-10,30162.0,0.5594405594405595,-0.07692307692307698,0.72,0.1271820448877807,0.5303030303030303,3.5454545454545454,0.48038446141526137,0.8461538461538461,-0.12484816196057562,30162.0,1736.0
