learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
1508.0,0.109375,9.054525030983819E-11,1508.0,0.5536,0.11227962575878458,0.67,0.0,0.5207956600361664,3.0,0.3666060555964672,0.84,-0.29593750000000013,1508.0,3200.0
3016.0,0.15625,1.2935035758548313E-10,3016.0,0.4273897058823529,0.036557407879966086,0.66,-0.016746411483253742,0.41467975689574565,2.125,0.17283322461092882,0.9558823529411765,-0.3129833546734952,3016.0,3200.0
4524.0,0.1875,1.5522042910257977E-10,4524.0,0.5486111111111112,0.058903600588148974,0.69,-0.057298772169167525,0.587178241864983,2.5714285714285716,0.0,0.9583333333333334,-0.2323725834797896,4524.0,3200.0
6032.0,0.21875,1.810905006196764E-10,6032.0,0.464,0.0524334907781146,0.73,0.03571428571428574,0.5690666666666667,3.0,0.27519689920733725,0.9466666666666667,-0.08071665560716679,6032.0,3200.0
7540.0,0.234375,1.9402553637822473E-10,7540.0,0.5005482456140351,0.10886943758171713,0.73,0.09152086137281291,0.511954261954262,3.1666666666666665,0.38899330260774956,0.9078947368421053,-0.0915817694369976,7540.0,3200.0
9048.0,0.265625,2.1989560789532136E-10,9048.0,0.6854884246188594,0.0701430486113731,0.76,0.025182778229081982,0.5605786618444847,3.347826086956522,0.20578861822859312,0.974025974025974,0.020072202166064982,9048.0,3200.0
10556.0,0.296875,2.45765679412418E-10,10556.0,0.543701024713683,0.05277837892070303,0.77,0.013722126929674488,0.4489928525016244,3.761904761904762,0.21403441161419148,0.9620253164556962,0.06440077071290946,10556.0,3200.0
12064.0,0.3125,2.587007151709663E-10,12064.0,0.372960372960373,0.011296604987949155,0.77,-0.0195035460992906,0.3845763571790969,3.5454545454545454,0.0,0.9871794871794872,0.06700739744451918,12064.0,3200.0
13572.0,0.34375,2.8457078668806295E-10,13572.0,0.42872807017543857,0.001595219030383066,0.76,0.0,0.4411764705882353,3.1666666666666665,0.0,1.0,0.025058365758754773,13572.0,3200.0
15080.0,0.359375,2.9750582244661127E-10,15080.0,0.49532224532224534,0.032093810069342754,0.72,-0.002865329512893666,0.5206098249576511,2.8461538461538463,0.19209967959964666,0.9594594594594594,-0.13292192111617926,15080.0,3200.0
16588.0,0.375,3.104408582051596E-10,16588.0,0.3092515592515592,0.0016985736622760483,0.74,0.0,0.3485540334855403,2.8461538461538463,0.0,1.0,-0.05681940700808636,16588.0,3200.0
18096.0,0.390625,3.233758939637079E-10,18096.0,0.42107819329771734,0.011778977924326806,0.71,0.0,0.5202702702702703,2.4482758620689653,0.0,1.0,-0.17770197486535041,18096.0,3200.0
19604.0,0.421875,3.4924596548080455E-10,19604.0,0.3888888888888889,4.8106085798521603E-4,0.64,0.0,0.39253539253539255,1.7777777777777777,0.0,1.0,-0.45965667011375366,19604.0,3200.0
21112.0,0.4375,3.6218100123935287E-10,21112.0,0.502079002079002,0.03738917653590024,0.73,0.01603498542274038,0.5361826129188927,2.8461538461538463,0.19344776406574832,0.972972972972973,-0.09556794157216997,21112.0,3200.0
22620.0,0.453125,3.751160369979012E-10,22620.0,0.46137491141034725,0.0023106518197081316,0.83,0.0,0.3794037940379404,4.882352941176471,0.0,1.0,0.3107366911632909,22620.0,3200.0
24128.0,0.46875,3.880510727564495E-10,24128.0,0.3911719939117199,0.008872020448525586,0.72,-0.01966496722505489,0.4712301587301587,2.7037037037037037,0.0,0.9863013698630136,-0.13087378640776706,24128.0,3200.0
25636.0,0.484375,4.009861085149978E-10,25636.0,0.4319126819126819,0.010031272163351312,0.74,0.0,0.39186900056465274,2.8461538461538463,0.0,1.0,-0.05148446127149374,25636.0,3200.0
27144.0,0.515625,4.2685618003209446E-10,27144.0,0.5557333333333333,0.02327285451288691,0.75,0.0,0.5317982456140351,3.0,0.0,1.0,-0.006974328535391153,27144.0,3200.0
28652.0,0.53125,4.397912157906428E-10,28652.0,0.5301535087719298,0.009047123505036614,0.75,-0.01957585644371906,0.5306652806652806,3.1666666666666665,0.0,0.9868421052631579,-0.009157509157509092,28652.0,3200.0
30160.0,0.546875,4.527262515491911E-10,30160.0,0.5057263411693791,0.008798633746705531,0.79,0.0,0.4370629370629371,3.761904761904762,0.0,1.0,0.15630744638337557,30160.0,3200.0
30162.0,0.546875,4.527262515491911E-10,30162.0,0.5151515151515151,0.008661384932688587,0.78,0.0,0.4370629370629371,3.5454545454545454,0.0,1.0,0.11619072988811935,30162.0,3200.0
