learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
1508.0,0.078125,3.5086284495062296E-11,1508.0,0.5333333333333333,0.19039999999999999,0.66,0.06849315068493157,0.5479204339963833,0.3333333333333333,0.4693257575146144,0.28,-0.3352083333333335,1508.0,1736.0
3016.0,0.125,5.613805519209968E-11,3016.0,0.4255514705882353,0.0981158088235294,0.5,-0.14889705882352963,0.44623655913978494,0.47058823529411764,0.3719236559864846,0.21875,-0.930857874519846,3016.0,1736.0
4524.0,0.140625,6.315531209111213E-11,4524.0,0.5072765072765073,0.15592515592515593,0.64,0.01531728665207861,0.5456532297231665,0.35135135135135137,0.4252918772715756,0.23076923076923078,-0.4311423550087876,4524.0,1736.0
6032.0,0.171875,7.718982588913705E-11,6032.0,0.5852390852390852,0.25493762993763,0.7,0.17943107221006535,0.6066666666666667,0.35135135135135137,0.5341750980184637,0.34615384615384615,-0.20000000000000018,6032.0,1736.0
7540.0,0.1875,8.420708278814951E-11,7540.0,0.5328947368421053,0.18092105263157895,0.68,0.06976744186046488,0.4994802494802495,0.3157894736842105,0.4516053237297504,0.25,-0.29372654155495986,7540.0,1736.0
9048.0,0.21875,9.824159658617442E-11,9048.0,0.5657820440429137,0.23884810841332582,0.66,0.12053802379720661,0.6115129596142255,0.2987012987012987,0.5382070743535857,0.391304347826087,-0.38823104693140786,9048.0,1736.0
10556.0,0.25,1.1227611038419934E-10,10556.0,0.5752032520325203,0.241869918699187,0.73,0.1412213740458015,0.5916179337231969,0.21951219512195122,0.5218790315554321,0.3333333333333333,-0.09831213872832383,10556.0,1736.0
12064.0,0.28125,1.2631062418222427E-10,12064.0,0.5856643356643356,0.2587412587412587,0.71,0.16857798165137605,0.5920852359208524,0.28205128205128205,0.5419467627971346,0.36363636363636365,-0.1763819771351717,12064.0,1736.0
13572.0,0.296875,1.3332788108123674E-10,13572.0,0.5535714285714286,0.2232142857142857,0.64,0.10714285714285718,0.4658385093167702,0.3888888888888889,0.5175491695067657,0.35714285714285715,-0.46372678250449373,13572.0,1736.0
15080.0,0.328125,1.4736239487926166E-10,15080.0,0.5639293139293139,0.23648648648648649,0.65,0.123246492985972,0.5894974590626765,0.35135135135135137,0.5346613749494028,0.38461538461538464,-0.41615240139522386,15080.0,1736.0
16588.0,0.359375,1.6139690867728657E-10,16588.0,0.5352622061482821,0.19349005424954793,0.68,0.06814210832847985,0.46483516483516485,0.26582278481012656,0.4735308487710107,0.2857142857142857,-0.2965705911089399,16588.0,1736.0
18096.0,0.375,1.6841416557629904E-10,18096.0,0.5238095238095238,0.19047619047619047,0.6,0.04761904761904766,0.5244282744282744,0.42857142857142855,0.4879500364742666,0.3333333333333333,-0.6240520529504151,18096.0,1736.0
19604.0,0.40625,1.8244867937432396E-10,19604.0,0.4364801864801865,0.0611888111888112,0.63,-0.13357843137254893,0.4098854731766124,0.28205128205128205,0.2666375275454884,0.09090909090909091,-0.5045592200788218,19604.0,1736.0
21112.0,0.421875,1.8946593627333643E-10,21112.0,0.5966735966735967,0.2772869022869023,0.68,0.18864097363083193,0.5730937348227295,0.35135135135135137,0.5708621338673426,0.4230769230769231,-0.29845089371516415,21112.0,1736.0
22620.0,0.4375,1.964831931723489E-10,22620.0,0.5808789153810192,0.25525946704067326,0.63,0.15755919854280517,0.5575035063113605,0.4492753623188406,0.5663131752270272,0.45161290322580644,-0.49400214209211,22620.0,1736.0
24128.0,0.453125,2.0350045007136137E-10,24128.0,0.5072850898494414,0.17265662943176296,0.59,0.014423076923076934,0.5496031746031746,0.4084507042253521,0.46749619836234424,0.3103448275862069,-0.6559223300970874,24128.0,1736.0
25636.0,0.484375,2.175349638693863E-10,25636.0,0.48764315852923446,0.1289933694996986,0.66,-0.024713682941531343,0.49830604178430266,0.26582278481012656,0.38663631898533435,0.19047619047619047,-0.37328501654324875,25636.0,1736.0
27144.0,0.484375,2.175349638693863E-10,27144.0,0.6066666666666667,0.28800000000000003,0.71,0.21621621621621587,0.581140350877193,0.3333333333333333,0.570379990298865,0.4,-0.16809022110105387,27144.0,1736.0
28652.0,0.5,2.2455222076839876E-10,28652.0,0.4780701754385965,0.11403508771929824,0.64,-0.046511627906977125,0.5207900207900208,0.3157894736842105,0.3627381250550058,0.16666666666666666,-0.45318681318681303,28652.0,1736.0
30160.0,0.53125,2.385867345664237E-10,30160.0,0.53125,0.1796875,0.7,0.06249999999999939,0.5757575757575758,0.25,0.45069390943299864,0.25,-0.20527507659517813,30160.0,1736.0
30162.0,0.53125,2.385867345664237E-10,30162.0,0.5479204339963833,0.2043399638336347,0.7,0.09584086799276624,0.5757575757575758,0.26582278481012656,0.48110782345941094,0.2857142857142857,-0.20519445924347393,30162.0,1736.0
