learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
16588.0,4.796875,2.2405330997167363E-6,16588.0,0.6678722121760097,0.04133808913093143,0.79,0.0,0.39296703296703295,0.26582278481012656,0.0,0.0,0.14912554958475818,16588.0,3423280.0,10.0,1.0,91839.2,7730.045316526646,325206.4,27991.381195408467,121.80000000000001,10.659164028092343,61.400000000000006,5.329582014046172,61.400000000000006,5.329582014046172,10.6,0.5617433182117572,0.0,0.0,0.0,0.0,1.0,0.0
18096.0,5.1875,2.620936332580944E-6,18096.0,0.43714285714285717,0.020580354686017155,0.7,0.0,0.5457380457380457,0.42857142857142855,0.0,0.0,-0.21803903971281144,18096.0,3764320.0,10.0,1.0,100875.9,7718.738723176648,358393.6,29504.272131789094,135.2,11.709255598314806,68.1,5.854627799157403,68.1,5.854627799157403,10.799999999999999,0.5734883511361751,0.0,0.0,0.0,0.0,1.0,0.0
19604.0,5.578125,3.02006626346459E-6,19604.0,0.49184149184149184,0.025945614010532345,0.78,0.0,0.4665461121157324,0.28205128205128205,0.0,0.0,0.1053972204936736,19604.0,3949632.0,10.0,1.0,109904.90000000001,7714.362369344309,376588.80000000005,32580.311506866296,145.4,12.676487420943282,73.2,6.338243710471641,73.1,6.314797436709008,11.0,0.5773502691896256,0.0,0.0,0.0,0.0,1.0,0.0
21112.0,6.015625,3.5103633611773453E-6,21112.0,0.41216216216216217,0.019469242071867135,0.74,0.0,0.4021369596891695,0.35135135135135137,0.0,0.0,-0.054991351143571045,21112.0,4331952.0,10.0,1.0,118945.8,7715.288975361412,413729.6,32529.937960524232,159.4,12.42506427436986,80.2,6.21253213718493,80.10000000000001,6.186813935028811,11.3,0.5972157622389639,0.0,0.0,0.0,0.0,1.0,0.0
22620.0,6.421875,4.0005575606806414E-6,22620.0,0.5834502103786816,0.0337161372049173,0.69,0.0,0.5998129967274427,0.4492753623188406,0.0,0.0,-0.25173152445555186,22620.0,4664200.0,10.0,1.0,127959.59999999999,7713.514289435998,446191.2,32361.64670882288,170.4,12.365004380643516,85.7,6.182502190321758,85.6,6.161168720299744,11.8,0.44221663871405337,0.0,0.0,0.0,0.0,1.0,0.0
24128.0,6.828125,4.516466934647826E-6,24128.0,0.46721709567751335,0.014000879153144782,0.71,0.0,0.38492063492063494,0.4084507042253521,0.0,0.0,-0.1712621359223302,24128.0,4908880.0,10.0,1.0,137005.59999999998,7717.885031535517,470065.6000000001,32900.56582667775,179.0,12.386372439993162,90.0,6.193186219996581,89.9,6.177827737607738,12.0,0.4714045207910317,0.0,0.0,0.0,0.0,1.0,0.0
25636.0,7.328125,5.193334590229724E-6,25636.0,0.5798673899939722,0.02751586501932994,0.79,0.0,0.551665725578769,0.26582278481012656,0.0,0.0,0.15179454860564057,25636.0,5232824.0,10.0,1.0,146051.1,7719.856683255201,501705.60000000003,32790.33797636804,190.0,11.681894823472204,95.5,5.840947411736102,95.39999999999999,5.823706341802921,12.200000000000001,0.4666666666666668,0.0,0.0,0.0,0.0,1.0,0.0
27144.0,7.78125,5.8425863648557835E-6,27144.0,0.5189333333333334,0.023916266195169428,0.75,0.0,0.5367324561403509,0.3333333333333333,0.0,0.0,-0.006974328535391153,27144.0,5538568.0,10.0,1.0,155065.0,7718.290341779064,531509.6,31958.064189462064,202.19999999999996,11.104353500617073,101.59999999999998,5.552176750308536,101.5,5.532228805423322,12.4,0.33993463423951903,0.0,0.0,0.0,0.0,1.0,0.0
28652.0,8.28125,6.60706353503176E-6,28652.0,0.5422149122807017,0.03525243500710226,0.76,0.0,0.4911642411642412,0.3157894736842105,0.0,0.0,0.031208791208791307,28652.0,5910128.0,10.0,1.0,164106.9,7713.722164572834,567684.0,30149.288595992515,216.8,11.117353801852106,108.9,5.558676900926053,108.79999999999998,5.539354154090929,12.6,0.33993463423951903,0.0,0.0,0.0,0.0,1.0,0.0
30160.0,8.75,7.361748171711548E-6,30160.0,0.4975,0.023187651017953628,0.8,0.0,0.4318181818181818,0.25,0.0,0.0,0.19648328226988154,30160.0,6223384.0,10.0,1.0,173144.1,7704.385695390214,598182.3999999999,30328.791567383254,229.20000000000002,11.594826432508595,115.10000000000001,5.797413216254298,115.0,5.775426872150278,12.700000000000001,0.33499585403736304,0.0,0.0,0.0,0.0,1.0,0.0
30162.0,8.953125,7.688795837263267E-6,30162.0,0.5183845690174804,0.024189638417874998,0.79,0.0,0.4318181818181818,0.26582278481012656,0.0,0.0,0.1563638785295685,30162.0,6223720.0,10.0,1.0,173155.4,7704.536647975658,598216.0,30333.15286686243,229.20000000000002,11.594826432508595,115.10000000000001,5.797413216254298,115.0,5.775426872150278,12.700000000000001,0.33499585403736304,0.0,0.0,0.0,0.0,1.0,0.0
