learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
1508.0,1.140625,2.870519529096782E-7,1508.0,0.8074666666666667,0.28639464302367224,0.82,0.40983606557377045,0.7884267631103075,0.3333333333333333,0.5919459434779497,0.36,0.29312499999999964,1508.0,994528.0
3016.0,1.875,6.030231209782263E-7,3016.0,0.7890625,0.3145263318632222,0.77,0.3850267379679143,0.8120617110799438,0.47058823529411764,0.5987118525241848,0.375,0.11180537772087087,3016.0,1663152.0
4524.0,2.75,1.1172132993427414E-6,4524.0,0.7915800415800416,0.24524311016925188,0.81,0.3733509234828498,0.7731908693540553,0.35135135135135137,0.5509394735670186,0.3076923076923077,0.24467486818980672,4524.0,2271528.0
6032.0,3.390625,1.6005486961350672E-6,6032.0,0.8497920997920998,0.41965054334993146,0.84,0.5381062355658198,0.8213333333333334,0.35135135135135137,0.7136914665004125,0.5384615384615384,0.3599999999999999,6032.0,2916400.0
7540.0,4.3125,2.444834745902982E-6,7540.0,0.9018640350877193,0.41224082379220306,0.87,0.6041412911084044,0.831081081081081,0.3157894736842105,0.7485365839715916,0.5833333333333334,0.47442359249329746,7540.0,3540136.0
9048.0,4.984375,3.162531680168791E-6,9048.0,0.7521174477696216,0.3427682062694006,0.84,0.502796768178993,0.8179626280892104,0.2987012987012987,0.6984697317141493,0.5217391304347826,0.34671480144404315,9048.0,4129096.0
10556.0,5.609375,3.930815890069223E-6,10556.0,0.8509485094850948,0.3861765834799106,0.85,0.4300911854103345,0.7660818713450293,0.21951219512195122,0.6460218057014286,0.4444444444444444,0.3898265895953756,10556.0,4751648.0
12064.0,6.625,5.34854932791657E-6,12064.0,0.7977855477855478,0.270709254615521,0.81,0.29733727810650873,0.8183663115169965,0.28205128205128205,0.5120915564991891,0.2727272727272727,0.22926698049764643,12064.0,5395896.0
13572.0,7.34375,6.464709359635082E-6,13572.0,0.8645833333333334,0.4023427201871824,0.81,0.48979591836734715,0.8616600790513834,0.3888888888888889,0.7007648882267351,0.5357142857142857,0.22747753145596183,13572.0,6002760.0
15080.0,8.078125,7.724294329010365E-6,15080.0,0.7635135135135135,0.3011259894480979,0.78,0.34679334916864635,0.8294748729531338,0.35135135135135137,0.5945000869893573,0.38461538461538464,0.10984706198014506,15080.0,6629976.0
16588.0,8.953125,9.363177846858486E-6,16588.0,0.7492465340566606,0.281891998040557,0.83,0.3656716417910444,0.8457142857142858,0.26582278481012656,0.5662818251411854,0.3333333333333333,0.3111968734733754,16588.0,7240064.0
18096.0,9.921875,1.1333236632506468E-5,18096.0,0.7457142857142857,0.2524059896140829,0.71,0.22872340425531928,0.8482328482328483,0.42857142857142855,0.5389584311207966,0.3333333333333333,-0.17743773838905103,18096.0,7860856.0
19604.0,10.796875,1.3249914789210179E-5,19604.0,0.7432983682983683,0.2574849123574894,0.78,0.20289855072463753,0.7230259192284508,0.28205128205128205,0.4611983984186878,0.22727272727272727,0.1053972204936736,19604.0,8467272.0
21112.0,11.546875,1.5025987296313463E-5,21112.0,0.8747401247401247,0.4071032311067297,0.83,0.5288248337028824,0.878581835842642,0.35135135135135137,0.7281109325820689,0.5769230769230769,0.3101979627138188,21112.0,9153808.0
22620.0,12.15625,1.6560333185932705E-5,22620.0,0.8667601683029453,0.39173360455144746,0.81,0.5172764227642277,0.8934081346423562,0.4492753623188406,0.7131962572502563,0.5483870967741935,0.23280971081756532,22620.0,9732872.0
24128.0,12.84375,1.840116326800651E-5,24128.0,0.8542982030111704,0.40404183086301726,0.82,0.5019369120088544,0.8229166666666666,0.4084507042253521,0.6799708590161927,0.4827586206896552,0.2730097087378639,24128.0,1.0350072E7
25636.0,13.75,2.0972889421197277E-5,25636.0,0.7860156720916215,0.27495102278595135,0.77,0.21016483516483528,0.7922077922077922,0.26582278481012656,0.5067358221894859,0.2857142857142857,0.0710130770442729,25636.0,1.0969304E7
27144.0,14.859375,2.4283577772116084E-5,27144.0,0.776,0.3524418738029186,0.8,0.40298507462686595,0.7801535087719298,0.3333333333333333,0.6362389488234746,0.44,0.19442053717168725,27144.0,1.1535656E7
28652.0,15.921875,2.7623875616377016E-5,28652.0,0.7987938596491229,0.34644086461697454,0.84,0.504950495049505,0.8019750519750519,0.3157894736842105,0.6882472016116853,0.5,0.35413919413919404,28652.0,1.2152304E7
30160.0,17.078125,3.143540237538724E-5,30160.0,0.873125,0.37126803971764477,0.84,0.38461538461538425,0.8869463869463869,0.25,0.580409338312195,0.35,0.35718662581590493,30160.0,1.2742352E7
30162.0,17.65625,3.334132129869735E-5,30162.0,0.8830620855937311,0.39011674523930834,0.84,0.4156318480642802,0.8869463869463869,0.26582278481012656,0.6053807354386702,0.38095238095238093,0.3572296217368139,30162.0,1.2743392E7
